vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
1,93,"['R17_C1', 'R17_C2', 'R17_C3', 'R17_C0']",33348.7328921759,42488.112073699915,8.0,46.74368575746808
2,150,"['R17_C4', 'R17_C5']",43301.39032598921,54947.39032598921,2.0,52.03412907180096
0,10,['R17_C6'],33608.0,36428.0,2.0,18.330689453125
0,13,"['R17_C10', 'R17_C11', 'R17_C29', 'R17_C7', 'R17_C17', 'R17_C20', 'R17_C8', 'R17_C19', 'R17_C14', 'R17_C26']",36428.0,42445.0,19.0,27.9900263671875
0,0,"['R17_C42', 'R17_C45', 'R17_C31', 'R17_C38', 'R17_C62', 'R17_C39', 'R17_C52', 'R17_C36', 'R17_C70', 'R17_C63', 'R17_C59', 'R17_C56', 'R17_C57', 'R17_C65', 'R17_C35', 'R17_C60', 'R17_C67', 'R17_C79', 'R17_C64', 'R17_C66', 'R17_C61']",42568.0,51913.0,35.0,36.069084483953795
1,3,"['R17_C48', 'R17_C37', 'R17_C41', 'R17_C49', 'R17_C13', 'R17_C46', 'R17_C44', 'R17_C27', 'R17_C73', 'R17_C9']",42488.112073699915,48467.112073699915,16.0,27.73471875
1,11,"['R17_C85', 'R17_C127', 'R17_C98', 'R17_C84', 'R17_C74', 'R17_C119', 'R17_C58', 'R17_C53', 'R17_C143', 'R17_C151', 'R17_C88', 'R17_C123', 'R17_C157', 'R17_C145', 'R17_C148', 'R17_C146', 'R17_C104', 'R17_C132', 'R17_C133']",48467.112073699915,57299.112073699915,36.0,33.75718159358474
0,235,"['R17_C171', 'R17_C144', 'R17_C82', 'R17_C83', 'R17_C142', 'R17_C178', 'R17_C90', 'R17_C110', 'R17_C113', 'R17_C115', 'R17_C106', 'R17_C22', 'R17_C152', 'R17_C34', 'R17_C68', 'R17_C125', 'R17_C167', 'R17_C161', 'R17_C184', 'R17_C183', 'R17_C97', 'R17_C164']",51913.0,61159.0,37.0,36.632379394531256
2,241,"['R17_C195', 'R17_C107', 'R17_C47', 'R17_C55', 'R17_C121', 'R17_C198', 'R17_C188', 'R17_C135', 'R17_C43', 'R17_C155', 'R17_C196', 'R17_C168', 'R17_C185', 'R17_C89']",54947.39032598921,61024.39032598921,22.0,24.653045898437497
1,170,"['R17_C204', 'R17_C141', 'R17_C30', 'R17_C162', 'R17_C180']",57299.112073699915,60891.112073699915,7.0,18.6735673828125
