time,request_id,decision,phi,vehicle_id,position
33334.033864151665,R0_C20,inserted,1.0,0.0,5.0
33759.51730723702,R0_C24,inserted,1.0,1.0,0.0
34860.72351459337,R0_C27,inserted,1.0,0.0,5.0
35041.10087388121,R0_C29,inserted,1.0,0.0,7.0
35476.22064212523,R0_C33,inserted,1.0,0.0,8.0
36030.12863921914,R0_C34,inserted,1.0,2.0,6.0
36123.01195623157,R0_C35,inserted,1.0,0.0,7.0
36746.58600871423,R0_C40,inserted,1.0,0.0,8.0
36907.28127458877,R0_C41,inserted,1.0,2.0,8.0
36907.87139858399,R0_C42,inserted,1.0,2.0,6.0
37090.58067871048,R0_C45,inserted,1.0,0.0,2.0
37272.816855719524,R0_C47,inserted,1.0,0.0,5.0
37672.97920545358,R0_C49,inserted,1.0,0.0,8.0
37713.278985928046,R0_C50,inserted,1.0,0.0,12.0
37973.24119536538,R0_C52,inserted,1.0,2.0,3.0
38123.06713129719,R0_C53,inserted,1.0,1.0,4.0
38233.20247272867,R0_C55,inserted,1.0,0.0,13.0
38525.39378269848,R0_C58,inserted,1.0,0.0,4.0
39108.89601729643,R0_C65,inserted,1.0,0.0,6.0
39228.28943968441,R0_C66,inserted,1.0,0.0,3.0
39574.80658163373,R0_C70,inserted,1.0,0.0,17.0
39635.11204164555,R0_C71,inserted,1.0,0.0,7.0
39827.12932841517,R0_C73,inserted,1.0,0.0,17.0
39967.66261466404,R0_C75,inserted,1.0,0.0,4.0
40312.53456939693,R0_C77,inserted,1.0,2.0,3.0
40397.99626183239,R0_C78,inserted,1.0,0.0,10.0
41249.938055757484,R0_C84,inserted,1.0,0.0,17.0
41963.00133834427,R0_C87,inserted,1.0,0.0,4.0
42581.229892162955,R0_C92,inserted,1.0,0.0,18.0
43055.02025557759,R0_C98,inserted,1.0,1.0,2.0
43134.69457940426,R0_C100,inserted,1.0,1.0,3.0
43894.583740514776,R0_C101,inserted,1.0,0.0,0.0
44022.01484023124,R0_C103,inserted,1.0,0.0,19.0
44123.68971835097,R0_C104,inserted,1.0,0.0,16.0
44431.74056909098,R0_C105,inserted,1.0,0.0,1.0
44898.93064975106,R0_C109,inserted,1.0,1.0,2.0
44958.08045334847,R0_C110,inserted,1.0,0.0,18.0
45472.6445180746,R0_C114,inserted,1.0,1.0,2.0
45538.911999283024,R0_C115,inserted,1.0,1.0,0.0
45912.89979405634,R0_C117,inserted,1.0,1.0,1.0
46589.68945776439,R0_C121,inserted,1.0,1.0,1.0
47168.01790305535,R0_C124,inserted,0.7,1.0,3.0
47394.442681842826,R0_C129,inserted,1.0,0.0,10.0
47808.06482317864,R0_C133,inserted,1.0,1.0,2.0
47900.6452323285,R0_C134,inserted,1.0,2.0,8.0
48298.94810198194,R0_C139,inserted,1.0,2.0,7.0
48905.0517698674,R0_C143,inserted,1.0,1.0,4.0
48960.03758534487,R0_C146,undecided,0.2,,
49916.09859309838,R0_C154,inserted,0.8,2.0,5.0
50277.12811921871,R0_C156,inserted,1.0,2.0,6.0
50759.93050031814,R0_C160,postponed,0.1,,
50868.86935306536,R0_C161,inserted,1.0,1.0,2.0
51537.47338653951,R0_C166,inserted,1.0,1.0,0.0
51629.17904312535,R0_C168,postponed,0.1,,
51672.53258245802,R0_C170,inserted,1.0,1.0,1.0
52267.521638863145,R0_C173,undecided,0.2,,
52279.06499073958,R0_C174,inserted,1.0,2.0,4.0
52541.09804738061,R0_C176,undecided,0.4,,
52651.39573311649,R0_C177,inserted,0.9,2.0,0.0
52926.470121848724,R0_C179,postponed,0.0,,
53083.186645497706,R0_C180,inserted,1.0,1.0,4.0
53417.741677247686,R0_C182,postponed,0.0,,
53669.28660321517,R0_C184,inserted,1.0,2.0,2.0
53731.81674597558,R0_C185,postponed,0.0,,
53887.86418775757,R0_C187,postponed,0.0,,
54322.77476604932,R0_C192,inserted,1.0,2.0,2.0
