tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,indicador
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
44274,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49640,False
1000000000000,1000000000000,41841,1000000000000,1000000000000,1000000000000,True
1000000000000,42949,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,43875,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,51057,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,46537,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,42034,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52398,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50211,False
1000000000000,1000000000000,1000000000000,45932,1000000000000,1000000000000,False
1000000000000,1000000000000,46582,1000000000000,1000000000000,1000000000000,True
56378,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,53694,1000000000000,1000000000000,False
1000000000000,1000000000000,43547,1000000000000,1000000000000,1000000000000,True
42761,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52909,False
1000000000000,50535,1000000000000,1000000000000,1000000000000,1000000000000,True
45116,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54894,False
1000000000000,1000000000000,1000000000000,1000000000000,47920,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,49121,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50896,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
45685,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,44635,1000000000000,1000000000000,1000000000000,1000000000000,True
48624,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,45348,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55206,1000000000000,False
51138,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51453,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,49783,1000000000000,False
58607,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,50789,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,51952,1000000000000,False
1000000000000,1000000000000,1000000000000,51992,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,55797,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50323,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48482,1000000000000,False
47594,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,54598,1000000000000,False
1000000000000,1000000000000,1000000000000,53259,1000000000000,1000000000000,False
1000000000000,46908,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,58054,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,51938,1000000000000,1000000000000,1000000000000,1000000000000,True
52892,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55511,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50734,1000000000000,1000000000000,False
1000000000000,51314,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54851,1000000000000,1000000000000,False
1000000000000,48163,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,49559,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52596,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,58725,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,57521,1000000000000,False
1000000000000,1000000000000,1000000000000,56507,1000000000000,1000000000000,False
1000000000000,59372,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56934,1000000000000,1000000000000,False
1000000000000,48714,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
57384,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58224,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,58346,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,57103,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,56714,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,57798,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,56371,1000000000000,False
1000000000000,56428,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59073,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59593,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
57848,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,53409,1000000000000,1000000000000,1000000000000,1000000000000,True
53686,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54705,1000000000000,1000000000000,1000000000000,True
54450,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58771,False
1000000000000,1000000000000,1000000000000,58576,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,55488,1000000000000,1000000000000,1000000000000,True
1000000000000,57104,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,39527,1000000000000,1000000000000,1000000000000,True
