vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,80,"['R3_C2', 'R3_C0']",35905.28919224226,42422.28919224226,4.0,37.73175853267245
1,32,['R3_C1'],38312.107488514324,42955.107488514324,2.0,24.72473080503563
2,13,['R3_C3'],33455.0,37380.0,2.0,24.74255004418343
2,1,"['R3_C6', 'R3_C10', 'R3_C15', 'R3_C7']",37380.0,41383.0,8.0,22.783416015625
2,86,"['R3_C53', 'R3_C14', 'R3_C66', 'R3_C11', 'R3_C24', 'R3_C65', 'R3_C61', 'R3_C40']",41933.0,47803.0,16.0,29.48289404296875
0,26,['R3_C76'],42422.28919224226,43530.28919224226,1.0,6.4418955078125
1,7,"['R3_C84', 'R3_C83', 'R3_C80', 'R3_C21', 'R3_C38', 'R3_C45', 'R3_C73', 'R3_C55', 'R3_C26', 'R3_C60', 'R3_C67', 'R3_C62', 'R3_C54', 'R3_C56', 'R3_C31', 'R3_C85']",43570.0,53180.0,28.0,44.16316688350018
0,22,"['R3_C79', 'R3_C63', 'R3_C28', 'R3_C77', 'R3_C42', 'R3_C81', 'R3_C71', 'R3_C32', 'R3_C47', 'R3_C68', 'R3_C86', 'R3_C49', 'R3_C64', 'R3_C57', 'R3_C9']",43530.28919224226,52813.28919224226,27.0,44.400574043168085
2,22,"['R3_C150', 'R3_C137', 'R3_C90', 'R3_C133', 'R3_C93', 'R3_C87', 'R3_C101', 'R3_C146', 'R3_C5', 'R3_C69', 'R3_C117', 'R3_C130', 'R3_C33', 'R3_C121', 'R3_C112', 'R3_C114', 'R3_C111']",47922.0,56245.0,30.0,35.2376904296875
0,253,"['R3_C153', 'R3_C167', 'R3_C107', 'R3_C91', 'R3_C157', 'R3_C151', 'R3_C113', 'R3_C144', 'R3_C154', 'R3_C171', 'R3_C156', 'R3_C177', 'R3_C97', 'R3_C169', 'R3_C168', 'R3_C160', 'R3_C183', 'R3_C188', 'R3_C105']",52813.28919224226,61152.28919224226,29.0,34.10031054687501
1,285,"['R3_C143', 'R3_C125', 'R3_C127', 'R3_C102', 'R3_C43', 'R3_C123', 'R3_C179', 'R3_C129', 'R3_C191', 'R3_C13', 'R3_C116', 'R3_C18', 'R3_C164', 'R3_C145', 'R3_C170', 'R3_C186']",53180.0,61170.0,25.0,35.42233142089843
2,106,"['R3_C184', 'R3_C187', 'R3_C138', 'R3_C194', 'R3_C181', 'R3_C161']",56245.0,61067.0,12.0,25.970468994140624
