vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
2,43,"['R1_C1', 'R1_C0']",34593.100469708515,42622.100469708515,4.0,44.47239524092615
1,8,['R1_C2'],34129.65721487957,37529.65721487957,1.0,21.097853835110957
0,24,['R1_C3'],36266.26037878418,42155.26037878418,2.0,30.858618643982304
1,22,"['R1_C8', 'R1_C28', 'R1_C24', 'R1_C6', 'R1_C15', 'R1_C20', 'R1_C26', 'R1_C27', 'R1_C5']",37529.65721487957,43568.65721487957,15.0,29.402998046875
0,80,"['R1_C63', 'R1_C61', 'R1_C4', 'R1_C43', 'R1_C9', 'R1_C37', 'R1_C46', 'R1_C21', 'R1_C17', 'R1_C19', 'R1_C56', 'R1_C62', 'R1_C51', 'R1_C41', 'R1_C55', 'R1_C59']",42223.0,50710.0,31.0,37.6213116455078
2,8,"['R1_C25', 'R1_C53']",42622.100469708515,44496.100469708515,3.0,10.5004921875
1,8,"['R1_C52', 'R1_C38', 'R1_C42', 'R1_C44', 'R1_C65', 'R1_C31']",43568.65721487957,47625.65721487957,10.0,20.646185546875
2,20,"['R1_C54', 'R1_C84', 'R1_C69', 'R1_C70', 'R1_C103', 'R1_C68', 'R1_C49', 'R1_C50', 'R1_C88', 'R1_C80', 'R1_C92', 'R1_C96']",44496.100469708515,52597.100469708515,21.0,36.19056001706488
1,73,"['R1_C79', 'R1_C58', 'R1_C121', 'R1_C95']",47625.65721487957,50551.65721487957,6.0,15.297476562500002
1,75,"['R1_C91', 'R1_C136', 'R1_C131', 'R1_C122', 'R1_C137', 'R1_C86', 'R1_C118', 'R1_C152', 'R1_C113', 'R1_C156', 'R1_C109', 'R1_C106', 'R1_C77', 'R1_C144', 'R1_C138', 'R1_C157', 'R1_C155', 'R1_C117', 'R1_C140', 'R1_C107']",51093.0,61072.0,35.0,44.22060400390623
0,256,"['R1_C148', 'R1_C134', 'R1_C125', 'R1_C108', 'R1_C67', 'R1_C139', 'R1_C110', 'R1_C145', 'R1_C154', 'R1_C146', 'R1_C100', 'R1_C124', 'R1_C143', 'R1_C153', 'R1_C141', 'R1_C73', 'R1_C90', 'R1_C150', 'R1_C45', 'R1_C158', 'R1_C16']",50824.0,61097.0,35.0,44.99909374999999
2,222,"['R1_C151', 'R1_C128', 'R1_C93', 'R1_C105', 'R1_C29', 'R1_C129', 'R1_C161', 'R1_C116', 'R1_C115', 'R1_C99', 'R1_C142', 'R1_C18', 'R1_C160', 'R1_C159', 'R1_C163', 'R1_C11']",52597.100469708515,61188.100469708515,25.0,39.60882568359374
