tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
37522,1000000000000,True
34097,1000000000000,True
36245,1000000000000,True
1000000000000,34714,False
33186,1000000000000,True
1000000000000,37332,False
1000000000000,1000000000000,True
1000000000000,39422,False
1000000000000,40962,False
36944,1000000000000,True
1000000000000,41668,False
34911,1000000000000,True
1000000000000,36773,False
1000000000000,38087,False
1000000000000,1000000000000,False
35629,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,45420,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,43468,False
39505,1000000000000,True
51782,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
39000,1000000000000,True
1000000000000,46866,False
1000000000000,45011,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,46266,False
1000000000000,44635,False
39915,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
40735,1000000000000,True
40364,1000000000000,True
1000000000000,1000000000000,False
59512,1000000000000,True
1000000000000,50566,False
1000000000000,1000000000000,False
43260,1000000000000,True
1000000000000,1000000000000,True
1000000000000,43847,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
42927,1000000000000,True
43628,1000000000000,True
1000000000000,1000000000000,False
1000000000000,47698,False
43973,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
41244,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,45664,False
1000000000000,1000000000000,False
1000000000000,44256,False
50940,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,51855,False
41924,1000000000000,True
1000000000000,51398,False
1000000000000,1000000000000,False
50392,1000000000000,True
1000000000000,1000000000000,False
1000000000000,52985,False
1000000000000,1000000000000,False
57844,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45645,1000000000000,True
46236,1000000000000,True
1000000000000,1000000000000,False
45927,1000000000000,True
1000000000000,1000000000000,False
54252,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
59126,1000000000000,True
1000000000000,52732,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
47056,1000000000000,True
1000000000000,1000000000000,False
1000000000000,49449,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
44363,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
44995,1000000000000,True
1000000000000,1000000000000,False
48581,1000000000000,True
1000000000000,1000000000000,True
48103,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,51007,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,56136,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
49861,1000000000000,True
1000000000000,53340,False
1000000000000,1000000000000,False
1000000000000,50075,False
47799,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,55605,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,58728,False
1000000000000,52099,False
53235,1000000000000,True
1000000000000,1000000000000,False
49041,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
58852,1000000000000,True
1000000000000,1000000000000,False
1000000000000,59271,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,56446,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,57824,False
58179,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
53671,1000000000000,True
1000000000000,56865,False
52442,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
52996,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55382,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,58287,False
56821,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
54789,1000000000000,True
1000000000000,1000000000000,False
1000000000000,57416,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
58546,1000000000000,True
56349,1000000000000,True
1000000000000,59871,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
