tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,True
1000000000000,34575,1000000000000,False
1000000000000,38282,1000000000000,False
1000000000000,1000000000000,34135,False
1000000000000,37278,1000000000000,False
33953,1000000000000,1000000000000,True
1000000000000,44244,1000000000000,False
1000000000000,1000000000000,40775,False
1000000000000,42663,1000000000000,False
1000000000000,1000000000000,39022,False
44836,1000000000000,1000000000000,True
1000000000000,41201,1000000000000,False
1000000000000,40772,1000000000000,False
34843,1000000000000,1000000000000,True
1000000000000,43785,1000000000000,False
1000000000000,1000000000000,37009,False
1000000000000,37724,1000000000000,False
1000000000000,43149,1000000000000,False
1000000000000,39780,1000000000000,False
35734,1000000000000,1000000000000,True
45401,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
37469,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,45206,False
43306,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,46101,False
38355,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
39925,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47592,False
40775,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,44789,False
1000000000000,50053,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
42206,1000000000000,1000000000000,True
47022,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
48551,1000000000000,1000000000000,True
1000000000000,51463,1000000000000,False
1000000000000,1000000000000,1000000000000,False
41555,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,51986,1000000000000,False
1000000000000,1000000000000,47925,False
1000000000000,1000000000000,1000000000000,True
1000000000000,46196,1000000000000,False
43878,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,43550,False
1000000000000,1000000000000,46780,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,46556,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
45899,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47246,False
1000000000000,1000000000000,1000000000000,False
46353,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
42842,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,50575,1000000000000,False
1000000000000,1000000000000,44226,False
1000000000000,1000000000000,1000000000000,False
1000000000000,48748,1000000000000,False
50346,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,48140,1000000000000,False
1000000000000,1000000000000,1000000000000,False
49001,1000000000000,1000000000000,True
