vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,4,['R7_C0'],34490.71222945854,41981.29614197236,2.0,18.498489502848518
1,39,"['R7_C2', 'R7_C3']",37994.245491007285,43278.38549730752,4.0,27.71951691597608
2,27,['R7_C1'],39421.992907663676,46875.992907663676,1.0,39.23605393659864
0,17,"['R7_C9', 'R7_C15', 'R7_C8', 'R7_C42', 'R7_C26', 'R7_C7', 'R7_C58', 'R7_C10', 'R7_C19', 'R7_C28', 'R7_C16', 'R7_C62', 'R7_C23']",42175.0,47494.0,26.0,19.382529296875
1,12,"['R7_C5', 'R7_C38', 'R7_C65', 'R7_C71', 'R7_C60', 'R7_C77', 'R7_C55', 'R7_C34', 'R7_C36', 'R7_C61', 'R7_C44', 'R7_C45']",43816.0,50131.0,23.0,26.30620035057313
2,79,"['R7_C52', 'R7_C69', 'R7_C106', 'R7_C37', 'R7_C99', 'R7_C18', 'R7_C117', 'R7_C68', 'R7_C49', 'R7_C67', 'R7_C115', 'R7_C114', 'R7_C70', 'R7_C74', 'R7_C87', 'R7_C102', 'R7_C120', 'R7_C121']",47116.0,54718.0,29.0,27.712355468749994
0,3,"['R7_C43', 'R7_C75', 'R7_C57', 'R7_C66', 'R7_C83', 'R7_C128', 'R7_C90', 'R7_C93', 'R7_C94', 'R7_C86']",47494.0,52995.0,17.0,24.419715231975456
1,235,"['R7_C12', 'R7_C88', 'R7_C92', 'R7_C73', 'R7_C51', 'R7_C98', 'R7_C125', 'R7_C59', 'R7_C72', 'R7_C145', 'R7_C78', 'R7_C134', 'R7_C80', 'R7_C113', 'R7_C103', 'R7_C32', 'R7_C110', 'R7_C130', 'R7_C119', 'R7_C135', 'R7_C81', 'R7_C133', 'R7_C4']",50131.0,60891.0,37.0,43.39440023681441
0,264,"['R7_C132', 'R7_C107', 'R7_C163', 'R7_C85', 'R7_C173', 'R7_C127', 'R7_C143', 'R7_C156', 'R7_C116', 'R7_C108', 'R7_C131', 'R7_C126', 'R7_C118', 'R7_C109', 'R7_C82', 'R7_C152', 'R7_C91', 'R7_C155']",53243.0,61060.0,32.0,31.71728125
2,119,"['R7_C149', 'R7_C162', 'R7_C96', 'R7_C184', 'R7_C160', 'R7_C159', 'R7_C174', 'R7_C166', 'R7_C171', 'R7_C158', 'R7_C151', 'R7_C153', 'R7_C177', 'R7_C47']",54840.0,61044.0,21.0,25.548192382812502
