vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,17,['R1_C1'],40279.26030594112,44435.26030594112,2.0,30.777227362663588
1,234,['R1_C0'],42697.08114045879,50241.08114045879,2.0,45.6207999155577
2,14,['R1_C2'],32401.0,34245.0,1.0,20.21598223876953
2,3,"['R1_C5', 'R1_C8', 'R1_C3', 'R1_C6', 'R1_C15', 'R1_C9', 'R1_C4']",34981.0,40914.0,14.0,50.1482830736898
2,15,"['R1_C25', 'R1_C41']",40914.0,41914.0,4.0,7.753767578125
2,18,"['R1_C31', 'R1_C65', 'R1_C44', 'R1_C42', 'R1_C40', 'R1_C24', 'R1_C20', 'R1_C30', 'R1_C26', 'R1_C27', 'R1_C52']",41914.0,47085.0,19.0,32.119304002712276
0,3,"['R1_C63', 'R1_C59', 'R1_C55', 'R1_C79', 'R1_C51', 'R1_C62', 'R1_C56', 'R1_C92', 'R1_C80', 'R1_C88', 'R1_C50', 'R1_C49', 'R1_C68', 'R1_C85', 'R1_C46', 'R1_C37', 'R1_C70', 'R1_C43', 'R1_C61', 'R1_C84', 'R1_C69', 'R1_C54', 'R1_C91']",44480.0,53350.0,45.0,52.974707855735545
2,2,"['R1_C128', 'R1_C93', 'R1_C105', 'R1_C29', 'R1_C83', 'R1_C39', 'R1_C78', 'R1_C104', 'R1_C94', 'R1_C10', 'R1_C87', 'R1_C123', 'R1_C86', 'R1_C66', 'R1_C113', 'R1_C64', 'R1_C112', 'R1_C109', 'R1_C106', 'R1_C38']",47085.0,54553.0,34.0,46.883164672851564
1,18,"['R1_C148', 'R1_C72', 'R1_C139', 'R1_C110', 'R1_C145', 'R1_C146', 'R1_C100', 'R1_C35', 'R1_C34', 'R1_C108', 'R1_C125', 'R1_C121', 'R1_C134']",50401.0,55713.0,24.0,33.84199609375
0,160,"['R1_C95', 'R1_C170', 'R1_C153', 'R1_C143', 'R1_C165', 'R1_C124', 'R1_C101', 'R1_C89', 'R1_C171', 'R1_C111', 'R1_C81', 'R1_C160', 'R1_C141', 'R1_C163', 'R1_C159', 'R1_C73', 'R1_C90', 'R1_C150', 'R1_C168', 'R1_C147', 'R1_C45', 'R1_C158', 'R1_C16']",53350.0,61127.0,35.0,41.87761425781249
2,12,"['R1_C173', 'R1_C135', 'R1_C136', 'R1_C131', 'R1_C122', 'R1_C137', 'R1_C156', 'R1_C138', 'R1_C157', 'R1_C155', 'R1_C132', 'R1_C96', 'R1_C53', 'R1_C178', 'R1_C184', 'R1_C140', 'R1_C107', 'R1_C180']",54596.0,61093.0,30.0,39.472254394531255
1,103,"['R1_C11', 'R1_C116', 'R1_C115', 'R1_C99', 'R1_C142', 'R1_C161', 'R1_C129', 'R1_C181', 'R1_C172', 'R1_C60', 'R1_C166', 'R1_C169']",55713.0,61176.0,20.0,40.045840332031254
