vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,62,['R3_C1'],36334.24950395566,41366.14310799454,2.0,21.347816722917145
1,34,"['R3_C0', 'R3_C2']",35860.076381220824,42368.33414278464,4.0,35.81610816958061
2,7,['R3_C3'],33455.0,35259.0,2.0,19.725505859375
2,16,"['R3_C9', 'R3_C6', 'R3_C10', 'R3_C7', 'R3_C15', 'R3_C8', 'R3_C16']",35573.0,40182.0,13.0,38.447057977281375
2,132,"['R3_C40', 'R3_C24', 'R3_C11', 'R3_C30', 'R3_C4', 'R3_C39', 'R3_C38', 'R3_C21']",40182.0,44581.0,16.0,33.714390319824226
0,3,"['R3_C17', 'R3_C37', 'R3_C27', 'R3_C48', 'R3_C14', 'R3_C53']",41366.14310799454,44956.27421507736,12.0,27.959892578125
1,7,"['R3_C34', 'R3_C68', 'R3_C47', 'R3_C57', 'R3_C49', 'R3_C64', 'R3_C46', 'R3_C20', 'R3_C35', 'R3_C59', 'R3_C62', 'R3_C67', 'R3_C54']",42368.33414278464,48529.33414278464,24.0,46.34816116333008
2,11,"['R3_C84', 'R3_C90', 'R3_C80', 'R3_C93', 'R3_C45', 'R3_C73', 'R3_C60', 'R3_C26', 'R3_C55', 'R3_C87', 'R3_C101', 'R3_C44', 'R3_C5', 'R3_C69', 'R3_C65', 'R3_C74', 'R3_C92', 'R3_C61', 'R3_C83', 'R3_C76']",44878.0,52389.0,37.0,47.41474371337892
0,7,"['R3_C79', 'R3_C63', 'R3_C106', 'R3_C104', 'R3_C28', 'R3_C77', 'R3_C42', 'R3_C81', 'R3_C71', 'R3_C109', 'R3_C32', 'R3_C96', 'R3_C29', 'R3_C86', 'R3_C113', 'R3_C91', 'R3_C107', 'R3_C100', 'R3_C85']",45594.0,53056.0,32.0,46.80140894281847
1,130,"['R3_C143', 'R3_C125', 'R3_C127', 'R3_C75', 'R3_C102', 'R3_C119', 'R3_C88', 'R3_C43', 'R3_C123', 'R3_C66', 'R3_C118', 'R3_C112', 'R3_C114', 'R3_C111', 'R3_C150', 'R3_C137']",48529.33414278464,55191.33414278464,30.0,43.654892578125
2,18,['R3_C153'],52389.0,52683.0,2.0,1.382759765625
2,243,"['R3_C184', 'R3_C161', 'R3_C128', 'R3_C138', 'R3_C187', 'R3_C174', 'R3_C115', 'R3_C95', 'R3_C147', 'R3_C149', 'R3_C78', 'R3_C165', 'R3_C157', 'R3_C151', 'R3_C144', 'R3_C154', 'R3_C171', 'R3_C156', 'R3_C177', 'R3_C97', 'R3_C169', 'R3_C160', 'R3_C183', 'R3_C188', 'R3_C105']",52683.0,61190.0,39.0,48.53931591796874
0,224,"['R3_C186', 'R3_C162', 'R3_C133', 'R3_C121', 'R3_C33', 'R3_C175', 'R3_C130', 'R3_C117', 'R3_C146', 'R3_C158', 'R3_C155', 'R3_C176', 'R3_C142', 'R3_C13', 'R3_C191', 'R3_C116', 'R3_C18', 'R3_C164', 'R3_C179', 'R3_C145', 'R3_C170']",53056.0,61146.0,33.0,52.22768273925781
1,84,"['R3_C140', 'R3_C181', 'R3_C194', 'R3_C122', 'R3_C201', 'R3_C203', 'R3_C206', 'R3_C197', 'R3_C199', 'R3_C36', 'R3_C159', 'R3_C189', 'R3_C167', 'R3_C31']",55206.0,61070.0,24.0,40.55112811279296
