vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
1,3,['R1_C0'],38994.91646471089,43446.91646471089,1.0,34.38026376420433
0,74,['R1_C1'],39239.793516640944,43375.793516640944,2.0,30.49996341371367
2,6,['R1_C2'],34073.0,35313.0,2.0,10.6727431640625
2,14,"['R1_C14', 'R1_C12', 'R1_C15', 'R1_C3']",36149.0,39725.0,7.0,30.28502891694237
2,1,"['R1_C22', 'R1_C16']",39725.0,41364.0,4.0,15.5224921875
2,10,"['R1_C34', 'R1_C42', 'R1_C53', 'R1_C51', 'R1_C9', 'R1_C19', 'R1_C37', 'R1_C17', 'R1_C35', 'R1_C11', 'R1_C45']",41628.0,45463.0,20.0,22.473552734374998
0,8,"['R1_C73', 'R1_C102', 'R1_C87', 'R1_C80', 'R1_C90', 'R1_C76', 'R1_C63', 'R1_C65', 'R1_C24', 'R1_C96', 'R1_C32', 'R1_C52', 'R1_C20', 'R1_C72', 'R1_C18', 'R1_C82', 'R1_C54', 'R1_C77']",43375.793516640944,48721.793516640944,30.0,25.501257812499997
1,33,"['R1_C84', 'R1_C58', 'R1_C49', 'R1_C13', 'R1_C41', 'R1_C50', 'R1_C95', 'R1_C46', 'R1_C57', 'R1_C27', 'R1_C81', 'R1_C5', 'R1_C43', 'R1_C68']",43446.91646471089,48501.91646471089,26.0,30.6973134765625
2,88,"['R1_C110', 'R1_C74', 'R1_C78', 'R1_C33', 'R1_C89', 'R1_C23', 'R1_C28', 'R1_C94', 'R1_C61', 'R1_C67', 'R1_C59', 'R1_C86', 'R1_C83', 'R1_C105', 'R1_C125', 'R1_C117', 'R1_C115', 'R1_C25', 'R1_C39', 'R1_C109', 'R1_C79', 'R1_C4', 'R1_C104', 'R1_C118', 'R1_C6', 'R1_C114', 'R1_C121', 'R1_C101']",45463.0,55129.0,47.0,45.08832107714217
1,24,"['R1_C26', 'R1_C130', 'R1_C62', 'R1_C64', 'R1_C103', 'R1_C48', 'R1_C143', 'R1_C135', 'R1_C85', 'R1_C144', 'R1_C55', 'R1_C47', 'R1_C122', 'R1_C129', 'R1_C134', 'R1_C98', 'R1_C97']",48644.0,54679.0,31.0,33.84660156249999
0,7,"['R1_C116', 'R1_C127', 'R1_C93', 'R1_C66', 'R1_C138', 'R1_C91', 'R1_C56', 'R1_C108', 'R1_C133', 'R1_C113', 'R1_C69', 'R1_C141', 'R1_C123', 'R1_C137', 'R1_C142']",48721.793516640944,54495.793516640944,24.0,35.07738720703125
0,234,"['R1_C178', 'R1_C128', 'R1_C179', 'R1_C183', 'R1_C174', 'R1_C173', 'R1_C164', 'R1_C151', 'R1_C172', 'R1_C157', 'R1_C175', 'R1_C177', 'R1_C150']",54495.793516640944,58690.793516640944,23.0,22.464084960937505
1,54,"['R1_C44', 'R1_C106', 'R1_C159', 'R1_C167', 'R1_C145', 'R1_C155', 'R1_C131', 'R1_C7', 'R1_C160', 'R1_C152', 'R1_C147', 'R1_C168', 'R1_C180', 'R1_C169', 'R1_C181', 'R1_C163', 'R1_C156', 'R1_C154']",54727.0,61151.0,31.0,38.5450205078125
2,98,"['R1_C100', 'R1_C184', 'R1_C120', 'R1_C165', 'R1_C148', 'R1_C132', 'R1_C161', 'R1_C146', 'R1_C171', 'R1_C153', 'R1_C88', 'R1_C75', 'R1_C162']",55129.0,61148.0,18.0,44.633395996093746
0,131,"['R1_C182', 'R1_C170', 'R1_C126', 'R1_C139']",58690.793516640944,61023.793516640944,4.0,19.57401708984375
