status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate,run_id
ok,2026-06-19T19:31:43,2026-06-19T19:34:41,178.50670760008506,2.9751117933347513,1,0,20,140,15,process,16,1,False,20000,5,True,42,93,105,198,115.0,320.0,0.359375,460.1741195041683,5,65,3,2,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,6,120,142.33934939978644,23.723224899964407,31.02507400000468,0,0,0.4696969696969697,1
ok,2026-06-19T19:34:41,2026-06-19T19:39:21,280.13774809986353,4.668962468331059,1,0,20,140,25,process,16,1,False,20000,5,True,42,114,128,242,143.0,376.0,0.3803191489361702,440.64920720216793,5,80,16,4,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,6,120,217.7845690001268,36.2974281666878,51.00370380003005,0,0,0.47107438016528924,2
ok,2026-06-19T19:39:21,2026-06-19T19:46:44,442.41118429997005,7.373519738332834,1,0,20,140,35,process,16,1,False,20000,5,True,42,89,83,172,122.0,284.0,0.4295774647887324,465.90375283721465,7,54,1,2,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,10,200,413.21590960002504,41.3215909600025,71.00336079997942,0,0,0.5174418604651163,3
ok,2026-06-19T19:46:44,2026-06-19T19:58:17,692.9253622998949,11.548756038331582,1,0,20,140,60,process,16,1,False,20000,5,True,42,100,84,184,142.0,306.0,0.46405228758169936,442.9661924147128,7,56,2,2,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,10,200,661.0017107995227,66.10017107995228,120.98200990003534,0,0,0.5434782608695652,4
ok,2026-06-19T19:58:17,2026-06-19T20:14:26,969.7673581999261,16.1627893033321,1,0,20,140,120,process,16,1,False,20000,5,True,42,100,116,216,124.0,351.0,0.35327635327635326,456.6720517473595,5,73,4,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,7,140,929.9341437001713,132.84773481431017,240.99998619989492,0,0,0.46296296296296297,5
ok,2026-06-19T20:14:26,2026-06-19T20:38:21,1434.2536037000827,23.904226728334713,1,0,20,140,200,process,16,1,False,20000,5,True,42,101,113,214,132.0,339.0,0.3893805309734513,451.50149773183097,5,65,13,5,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,9,180,1390.7532427997794,154.52813808886438,402.015260099899,0,0,0.4719626168224299,6
ok,2026-06-19T20:38:21,2026-06-19T20:42:55,274.373138200026,4.5728856366671,1,20,20,140,15,process,16,1,False,20000,5,True,42,101,90,191,139.0,308.0,0.4512987012987013,454.1141404150427,7,60,8,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,8,160,234.6304225998465,29.328802824980812,31.108807499986142,0,0,0.5287958115183246,7
ok,2026-06-19T20:42:56,2026-06-19T20:49:36,399.8149324001279,6.6635822066687975,1,20,20,140,25,process,16,1,False,20000,5,True,42,94,85,179,135.0,295.0,0.4576271186440678,457.0946748343563,6,50,10,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,8,160,366.1228783999104,45.7653597999888,51.01938519999385,0,0,0.5251396648044693,8
ok,2026-06-19T20:49:36,2026-06-19T20:56:06,390.10955880000256,6.501825980000043,1,20,20,140,35,process,16,1,False,20000,5,True,42,96,85,181,129.0,294.0,0.4387755102040816,456.05658368693315,5,63,1,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,7,140,355.87343090050854,50.83906155721551,71.01062320009805,0,0,0.5303867403314917,9
ok,2026-06-19T20:56:07,2026-06-19T21:09:52,824.9405578000005,13.749009296666676,1,20,20,140,60,process,16,1,False,20000,5,True,42,106,97,203,145.0,325.0,0.4461538461538462,444.9937296563668,6,66,10,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,8,160,779.2956779003143,97.41195973753929,121.01946169999428,0,0,0.5221674876847291,10
