status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate
ok,2026-06-20T01:07:18,2026-06-20T01:12:39,320.3735444000922,5.33955907333487,4,55,15,120,25.0,process,8,1,False,20000,5,True,42,114,90,204,165.0,345.0,0.4782608695652174,411.92059418746277,7,61,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,291.2934090003837,29.12934090003837,51.57142060017213,0,0,0.5588235294117647
