time,request_id,decision,phi,vehicle_id,position
32594.896332953722,R50_C7,inserted,1.0,2.0,0.0
32685.47993875378,R50_C8,inserted,1.0,2.0,1.0
33348.362354940444,R50_C12,inserted,1.0,0.0,1.0
33405.05648057353,R50_C14,inserted,1.0,0.0,1.0
33660.040479621806,R50_C15,inserted,1.0,1.0,0.0
34846.53679652903,R50_C21,inserted,1.0,2.0,0.0
35026.5386326472,R50_C23,inserted,1.0,0.0,3.0
35075.55447117854,R50_C24,inserted,1.0,1.0,0.0
35101.12501634283,R50_C25,inserted,1.0,0.0,4.0
35741.44106448983,R50_C27,inserted,1.0,2.0,0.0
36153.41358043651,R50_C28,inserted,1.0,1.0,0.0
36624.01298944131,R50_C30,inserted,1.0,0.0,5.0
36787.981075535085,R50_C31,inserted,1.0,0.0,2.0
36836.875062944244,R50_C32,inserted,1.0,1.0,0.0
37349.157048478155,R50_C36,inserted,1.0,1.0,1.0
37416.21584789143,R50_C37,inserted,1.0,2.0,1.0
37528.068852410026,R50_C39,inserted,1.0,1.0,0.0
37735.318911173315,R50_C42,inserted,1.0,1.0,1.0
38579.962840275846,R50_C51,inserted,1.0,1.0,1.0
39119.79890141141,R50_C52,inserted,1.0,1.0,3.0
39257.863213619516,R50_C53,inserted,1.0,0.0,3.0
39615.790757541894,R50_C54,inserted,1.0,1.0,0.0
39742.80043693272,R50_C57,inserted,1.0,1.0,3.0
41635.31435828313,R50_C67,inserted,1.0,1.0,1.0
41821.16326006866,R50_C68,inserted,1.0,1.0,4.0
42112.43785267131,R50_C69,inserted,1.0,0.0,0.0
42135.07316616663,R50_C70,inserted,1.0,1.0,2.0
42770.637266401594,R50_C76,inserted,1.0,2.0,9.0
43008.8735227882,R50_C79,inserted,1.0,2.0,7.0
43560.59876194509,R50_C81,inserted,1.0,1.0,4.0
43968.74573813892,R50_C83,inserted,1.0,1.0,0.0
45026.733025061476,R50_C90,inserted,1.0,1.0,2.0
45031.519264172915,R50_C91,inserted,1.0,1.0,5.0
45250.10407719701,R50_C95,inserted,1.0,1.0,8.0
45775.612420454694,R50_C99,inserted,1.0,1.0,6.0
46149.37158220926,R50_C104,inserted,1.0,1.0,0.0
46175.663056523146,R50_C105,inserted,1.0,1.0,3.0
46585.731814436294,R50_C108,inserted,1.0,1.0,4.0
46620.60261187641,R50_C109,inserted,1.0,1.0,1.0
47809.845976982695,R50_C114,inserted,1.0,1.0,10.0
48397.64489897117,R50_C118,inserted,1.0,1.0,1.0
48777.16910683464,R50_C123,inserted,1.0,1.0,5.0
49137.110610922486,R50_C125,postponed,0.0,,
49186.4988227328,R50_C126,inserted,0.6,1.0,5.0
49201.79212748461,R50_C127,postponed,0.0,,
49216.00977167146,R50_C128,inserted,1.0,1.0,13.0
49331.35731526038,R50_C131,postponed,0.0,,
49763.11853440956,R50_C138,inserted,1.0,0.0,11.0
49810.864082661006,R50_C140,postponed,0.0,,
50033.384896551615,R50_C142,inserted,0.8,0.0,12.0
50327.52910178514,R50_C144,postponed,0.0,,
50453.89136334198,R50_C145,postponed,0.0,,
50681.677618398666,R50_C148,postponed,0.0,,
50686.8422705509,R50_C149,postponed,0.0,,
50750.08584812398,R50_C150,undecided,0.2,,
51188.338053103726,R50_C152,postponed,0.0,,
51314.50170925191,R50_C155,undecided,0.4,,
51464.265734654495,R50_C157,postponed,0.0,,
52365.286454515226,R50_C165,inserted,0.6,0.0,8.0
52649.15816722692,R50_C167,inserted,0.8,0.0,10.0
52872.90568932369,R50_C169,postponed,0.0,,
53123.93943980481,R50_C171,inserted,1.0,2.0,2.0
53199.64618991131,R50_C172,inserted,1.0,2.0,8.0
53369.670748064185,R50_C174,inserted,1.0,2.0,1.0
53652.41595626698,R50_C176,undecided,0.4,,
54088.043697657435,R50_C177,inserted,1.0,2.0,8.0
54110.076820074915,R50_C178,inserted,1.0,0.0,8.0
54416.93579035423,R50_C180,postponed,0.0,,
54791.13331160987,R50_C181,postponed,0.0,,
54865.3122549343,R50_C182,inserted,0.8,0.0,6.0
