time,request_id,decision,phi,vehicle_id,position
32457.743865568777,R20_C8,inserted,1.0,0.0,6.0
32531.33956234115,R20_C10,inserted,1.0,2.0,0.0
33001.15318302939,R20_C17,inserted,1.0,2.0,0.0
33245.237837776214,R20_C19,inserted,1.0,0.0,2.0
33306.1716280562,R20_C21,inserted,1.0,0.0,4.0
34020.20232048887,R20_C25,inserted,1.0,0.0,6.0
34445.74286051672,R20_C29,inserted,1.0,2.0,2.0
34586.28349909629,R20_C31,inserted,1.0,1.0,6.0
34861.20734986662,R20_C34,inserted,1.0,0.0,4.0
35132.32947193528,R20_C38,inserted,1.0,0.0,7.0
35465.29877339836,R20_C40,inserted,1.0,0.0,6.0
35623.9470747389,R20_C43,inserted,1.0,1.0,6.0
35968.285925790995,R20_C48,inserted,1.0,1.0,2.0
36110.73049691596,R20_C51,inserted,1.0,2.0,1.0
36523.29476355393,R20_C53,inserted,1.0,2.0,0.0
37431.105018119335,R20_C60,inserted,1.0,0.0,6.0
37471.51372424384,R20_C62,inserted,1.0,0.0,8.0
37552.50113459925,R20_C63,inserted,1.0,1.0,5.0
37824.59950643217,R20_C65,inserted,1.0,1.0,5.0
37869.71136270822,R20_C66,inserted,1.0,1.0,5.0
38694.82311246448,R20_C69,inserted,1.0,1.0,4.0
38789.61976936411,R20_C70,inserted,1.0,1.0,5.0
39632.15570798489,R20_C72,inserted,1.0,2.0,0.0
39810.53596501845,R20_C73,inserted,1.0,1.0,3.0
40370.14295601631,R20_C77,inserted,1.0,1.0,0.0
40727.94046174185,R20_C78,inserted,1.0,0.0,4.0
41880.512990029354,R20_C83,inserted,1.0,0.0,3.0
42379.56220247438,R20_C88,inserted,1.0,0.0,4.0
42616.596410928956,R20_C89,inserted,1.0,0.0,5.0
43088.54736983803,R20_C95,inserted,1.0,0.0,5.0
43425.82817024513,R20_C99,inserted,1.0,1.0,6.0
43554.12733437379,R20_C102,inserted,1.0,1.0,6.0
43612.605578567716,R20_C103,inserted,1.0,0.0,5.0
44060.87562403264,R20_C106,inserted,1.0,2.0,14.0
44074.07207640121,R20_C108,inserted,1.0,2.0,14.0
44563.448095917505,R20_C114,inserted,1.0,2.0,14.0
44999.06513156583,R20_C117,inserted,1.0,0.0,2.0
45590.394532607315,R20_C123,inserted,1.0,2.0,14.0
46353.87654286045,R20_C130,inserted,1.0,0.0,0.0
46438.04273643458,R20_C131,inserted,1.0,0.0,4.0
46611.81687488974,R20_C134,inserted,1.0,2.0,12.0
46717.5919416839,R20_C136,inserted,1.0,1.0,2.0
47162.518951215265,R20_C139,inserted,1.0,2.0,13.0
47213.74161832398,R20_C140,inserted,1.0,0.0,2.0
47724.42574402033,R20_C143,inserted,1.0,0.0,0.0
47868.57032800888,R20_C145,inserted,1.0,0.0,5.0
47880.85580956914,R20_C146,inserted,1.0,1.0,0.0
47893.08628827064,R20_C147,inserted,1.0,1.0,0.0
47959.85477590832,R20_C148,inserted,1.0,2.0,10.0
48419.29979857274,R20_C150,inserted,1.0,1.0,1.0
48733.55044836772,R20_C153,inserted,1.0,0.0,1.0
48844.78062745635,R20_C154,inserted,1.0,1.0,3.0
49037.707704149936,R20_C156,inserted,1.0,0.0,4.0
49679.464298693936,R20_C158,inserted,1.0,1.0,1.0
50110.23756292034,R20_C160,undecided,0.4,,
51179.378424805625,R20_C172,undecided,0.2,,
51204.7777127358,R20_C173,inserted,1.0,0.0,4.0
51364.97830809718,R20_C175,undecided,0.2,,
51466.2409208199,R20_C177,inserted,1.0,1.0,1.0
51856.11814378225,R20_C183,inserted,0.8,0.0,2.0
52088.20243238177,R20_C189,undecided,0.4,,
52199.359770474206,R20_C192,inserted,0.8,1.0,0.0
52641.725397794035,R20_C194,inserted,0.6,0.0,0.0
52695.22743655596,R20_C195,postponed,0.0,,
53022.09250787588,R20_C198,inserted,0.6,1.0,3.0
53380.55034669513,R20_C200,postponed,0.0,,
53446.452915788104,R20_C202,postponed,0.0,,
53764.34928574461,R20_C205,inserted,1.0,0.0,2.0
53943.484702420144,R20_C206,inserted,1.0,1.0,1.0
54546.89259047925,R20_C208,postponed,0.0,,
