status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate
ok,2026-06-19T18:07:20,2026-06-19T18:14:43,443.62805409985594,7.393800901664266,1,80,30,140,30.0,process,16,1,False,10000,5,True,42,100,103,203,129.0,323.0,0.3993808049535604,448.9960645359867,5,69,8,4,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,10,300,382.3868207000196,38.23868207000196,61.257091799983755,0,0,0.49261083743842365
