vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,82,['R14_C6'],33099.0,37485.0,2.0,29.202130615234374
1,16,['R14_C4'],35889.067116896375,41985.067116896375,2.0,31.044197782288407
2,43,"['R14_C3', 'R14_C1', 'R14_C2', 'R14_C5']",35816.7584765191,44562.7584765191,7.0,44.44207955303382
0,161,"['R14_C13', 'R14_C26', 'R14_C14', 'R14_C39', 'R14_C40', 'R14_C16', 'R14_C34', 'R14_C29', 'R14_C35', 'R14_C45', 'R14_C28', 'R14_C44', 'R14_C18', 'R14_C41', 'R14_C33']",37924.0,48010.0,26.0,49.98029541015625
1,2,"['R14_C58', 'R14_C85', 'R14_C23', 'R14_C82', 'R14_C57', 'R14_C73', 'R14_C71', 'R14_C61', 'R14_C56', 'R14_C84', 'R14_C46', 'R14_C74', 'R14_C51']",41985.067116896375,50219.067116896375,25.0,38.3698008322068
2,70,"['R14_C60', 'R14_C52', 'R14_C66', 'R14_C95', 'R14_C103', 'R14_C72', 'R14_C36', 'R14_C80', 'R14_C104', 'R14_C70', 'R14_C20', 'R14_C102', 'R14_C69', 'R14_C7', 'R14_C88', 'R14_C10', 'R14_C68']",44562.7584765191,53469.7584765191,28.0,38.01478419877112
0,58,"['R14_C127', 'R14_C124', 'R14_C96', 'R14_C148', 'R14_C101', 'R14_C91', 'R14_C139', 'R14_C121', 'R14_C126', 'R14_C79']",48060.0,53233.0,19.0,23.3889404296875
1,176,"['R14_C90', 'R14_C144', 'R14_C78', 'R14_C59', 'R14_C87', 'R14_C138', 'R14_C99', 'R14_C118', 'R14_C133', 'R14_C48', 'R14_C160', 'R14_C164', 'R14_C158', 'R14_C92', 'R14_C22', 'R14_C134', 'R14_C63', 'R14_C157', 'R14_C130', 'R14_C165', 'R14_C106', 'R14_C131']",50219.067116896375,61139.067116896375,32.0,43.23286408104862
0,285,"['R14_C135', 'R14_C145', 'R14_C171', 'R14_C109', 'R14_C163', 'R14_C168', 'R14_C136', 'R14_C105', 'R14_C187', 'R14_C152', 'R14_C143', 'R14_C159', 'R14_C156', 'R14_C186', 'R14_C162']",53233.0,61090.0,24.0,35.7671259765625
2,186,"['R14_C125', 'R14_C49', 'R14_C183', 'R14_C176', 'R14_C0', 'R14_C182', 'R14_C24', 'R14_C190', 'R14_C184', 'R14_C107', 'R14_C75', 'R14_C194', 'R14_C169']",54338.0,61063.0,20.0,30.404017333984378
