tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
1000000000000,33536,False
1000000000000,1000000000000,False
1000000000000,42036,False
1000000000000,39356,False
1000000000000,40894,False
32964,1000000000000,True
1000000000000,1000000000000,False
1000000000000,35128,False
1000000000000,35501,False
1000000000000,36879,False
1000000000000,43045,False
1000000000000,1000000000000,False
1000000000000,37541,False
34641,1000000000000,True
1000000000000,36403,False
1000000000000,1000000000000,True
1000000000000,39880,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
38739,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
40010,1000000000000,True
1000000000000,46025,False
57683,1000000000000,True
1000000000000,1000000000000,False
37164,1000000000000,True
1000000000000,1000000000000,False
54652,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
36751,1000000000000,True
56920,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
59963,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
37707,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45679,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,49548,False
1000000000000,44618,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
52065,1000000000000,True
1000000000000,1000000000000,False
45299,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,48769,False
53143,1000000000000,True
1000000000000,1000000000000,False
51653,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
40789,1000000000000,True
1000000000000,45652,False
1000000000000,45047,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
44711,1000000000000,True
42334,1000000000000,True
1000000000000,1000000000000,False
1000000000000,47354,False
41672,1000000000000,True
1000000000000,50361,False
43085,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
50059,1000000000000,True
1000000000000,47883,False
50606,1000000000000,True
43810,1000000000000,True
48241,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
50974,1000000000000,True
1000000000000,46769,False
56510,1000000000000,True
1000000000000,1000000000000,True
51349,1000000000000,True
1000000000000,1000000000000,False
55072,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,55365,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
58053,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
46247,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
49093,1000000000000,True
1000000000000,1000000000000,True
53917,1000000000000,True
47057,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,55577,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,57334,False
47509,1000000000000,True
1000000000000,1000000000000,False
1000000000000,56799,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52860,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54866,False
58741,1000000000000,True
1000000000000,57986,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,56125,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54207,False
1000000000000,60293,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,53544,False
1000000000000,1000000000000,True
52452,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
57343,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,60002,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
59543,1000000000000,True
55904,1000000000000,True
59143,1000000000000,True
