tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
45992,1000000000000,1000000000000,True
33186,1000000000000,1000000000000,True
1000000000000,34446,1000000000000,False
40057,1000000000000,1000000000000,True
1000000000000,39152,1000000000000,False
1000000000000,37216,1000000000000,False
34133,1000000000000,1000000000000,True
1000000000000,42801,1000000000000,False
1000000000000,35799,1000000000000,False
44745,1000000000000,1000000000000,True
35258,1000000000000,1000000000000,True
1000000000000,43143,1000000000000,False
56817,1000000000000,1000000000000,True
39185,1000000000000,1000000000000,True
1000000000000,1000000000000,38980,False
1000000000000,1000000000000,46753,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,45756,False
1000000000000,46256,1000000000000,False
36505,1000000000000,1000000000000,True
36858,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
38607,1000000000000,1000000000000,True
37316,1000000000000,1000000000000,True
1000000000000,1000000000000,47700,False
42033,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,48937,1000000000000,False
54354,1000000000000,1000000000000,True
1000000000000,1000000000000,44850,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,48402,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,46311,False
1000000000000,1000000000000,1000000000000,False
42932,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,43304,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
40561,1000000000000,1000000000000,True
1000000000000,1000000000000,44401,False
1000000000000,1000000000000,1000000000000,False
41411,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,50960,1000000000000,False
1000000000000,1000000000000,42836,False
1000000000000,1000000000000,44046,False
46331,1000000000000,1000000000000,True
54634,1000000000000,1000000000000,True
44103,1000000000000,1000000000000,True
1000000000000,50050,1000000000000,False
1000000000000,1000000000000,1000000000000,True
43424,1000000000000,1000000000000,True
1000000000000,49326,1000000000000,False
1000000000000,1000000000000,1000000000000,False
50439,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,49849,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,47112,1000000000000,False
1000000000000,45544,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,50982,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
45322,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,48438,1000000000000,False
1000000000000,1000000000000,52972,False
57751,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
53261,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,47945,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,55913,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,54319,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,52566,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
46888,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,51672,False
1000000000000,53711,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,56876,False
54984,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
