vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,50,['R7_C1'],41987.87665690727,48766.87665690727,1.0,43.992712799508034
1,278,['R7_C2'],42580.27366875769,50091.27366875769,2.0,39.13289117335506
2,148,['R7_C0'],38198.48230144322,42436.48230144322,2.0,31.26859228964942
2,31,"['R7_C23', 'R7_C9', 'R7_C62', 'R7_C16', 'R7_C7', 'R7_C28', 'R7_C10', 'R7_C19', 'R7_C58', 'R7_C14', 'R7_C27', 'R7_C24', 'R7_C26', 'R7_C42', 'R7_C15', 'R7_C46']",42436.48230144322,47599.48230144322,31.0,26.5815830078125
2,11,"['R7_C94', 'R7_C34', 'R7_C60', 'R7_C64', 'R7_C66', 'R7_C89', 'R7_C77', 'R7_C116', 'R7_C48', 'R7_C83', 'R7_C20', 'R7_C105', 'R7_C71', 'R7_C65', 'R7_C61']",47599.48230144322,52816.48230144322,29.0,32.34401363678213
0,7,"['R7_C88', 'R7_C51', 'R7_C73', 'R7_C98', 'R7_C125', 'R7_C72', 'R7_C87', 'R7_C67', 'R7_C68', 'R7_C117', 'R7_C49', 'R7_C18', 'R7_C99', 'R7_C106', 'R7_C69', 'R7_C114', 'R7_C70', 'R7_C81', 'R7_C102', 'R7_C74', 'R7_C47']",48766.87665690727,54894.87665690727,37.0,32.4685634765625
1,66,"['R7_C137', 'R7_C57', 'R7_C123', 'R7_C13', 'R7_C139', 'R7_C122', 'R7_C55', 'R7_C93', 'R7_C90', 'R7_C101', 'R7_C17', 'R7_C131', 'R7_C82', 'R7_C128', 'R7_C108', 'R7_C95', 'R7_C97', 'R7_C127', 'R7_C132']",50194.0,56092.0,30.0,31.804020507812496
2,126,"['R7_C155', 'R7_C163', 'R7_C142', 'R7_C75', 'R7_C129', 'R7_C148', 'R7_C150', 'R7_C144', 'R7_C115', 'R7_C130', 'R7_C119', 'R7_C135', 'R7_C110', 'R7_C165', 'R7_C159', 'R7_C171', 'R7_C134', 'R7_C166', 'R7_C145', 'R7_C158', 'R7_C151', 'R7_C149', 'R7_C120', 'R7_C162', 'R7_C133', 'R7_C96', 'R7_C4', 'R7_C12', 'R7_C52']",52816.48230144322,61123.48230144322,47.0,42.69310351562501
0,141,"['R7_C183', 'R7_C143', 'R7_C175', 'R7_C164', 'R7_C185', 'R7_C126', 'R7_C168', 'R7_C182', 'R7_C146', 'R7_C170', 'R7_C169', 'R7_C147', 'R7_C109', 'R7_C152', 'R7_C176', 'R7_C138', 'R7_C33']",54939.0,61163.0,30.0,43.80949768066406
1,187,"['R7_C121', 'R7_C177', 'R7_C32', 'R7_C188', 'R7_C113', 'R7_C103', 'R7_C80', 'R7_C189', 'R7_C174', 'R7_C160', 'R7_C59', 'R7_C184', 'R7_C161', 'R7_C154', 'R7_C180']",56092.0,61132.0,20.0,32.378796875
