tiempos_c1,tiempos_c2,tiempos_c3,t_sale_el_rappi,indicador
1000000000000,1000000000000,1000000000000,61020,True
1000000000000,33569,1000000000000,1000000000000,False
37409,1000000000000,1000000000000,1000000000000,True
1000000000000,35921,1000000000000,1000000000000,False
1000000000000,36805,1000000000000,1000000000000,False
33834,1000000000000,1000000000000,1000000000000,True
1000000000000,34963,1000000000000,1000000000000,False
34851,1000000000000,1000000000000,1000000000000,True
1000000000000,39406,1000000000000,1000000000000,False
1000000000000,39771,1000000000000,1000000000000,False
1000000000000,38155,1000000000000,1000000000000,False
1000000000000,44516,1000000000000,1000000000000,False
1000000000000,41387,1000000000000,1000000000000,False
35855,1000000000000,1000000000000,1000000000000,True
36908,1000000000000,1000000000000,1000000000000,True
1000000000000,40545,1000000000000,1000000000000,False
1000000000000,38826,1000000000000,1000000000000,False
1000000000000,43622,1000000000000,1000000000000,False
39523,1000000000000,1000000000000,1000000000000,True
52259,1000000000000,1000000000000,1000000000000,True
1000000000000,44211,1000000000000,1000000000000,False
40589,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,37513,1000000000000,False
38531,1000000000000,1000000000000,1000000000000,True
1000000000000,38396,1000000000000,1000000000000,False
1000000000000,40241,1000000000000,1000000000000,False
42097,1000000000000,1000000000000,1000000000000,True
1000000000000,39151,1000000000000,1000000000000,False
1000000000000,40882,1000000000000,1000000000000,False
1000000000000,43998,1000000000000,1000000000000,False
40267,1000000000000,1000000000000,1000000000000,True
53898,1000000000000,1000000000000,1000000000000,True
48986,1000000000000,1000000000000,1000000000000,True
49671,1000000000000,1000000000000,1000000000000,True
41503,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,39752,1000000000000,False
38961,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,44577,1000000000000,False
1000000000000,1000000000000,41971,1000000000000,False
1000000000000,49571,1000000000000,1000000000000,False
1000000000000,45314,1000000000000,1000000000000,False
1000000000000,1000000000000,43985,1000000000000,False
1000000000000,46612,1000000000000,1000000000000,False
1000000000000,1000000000000,41363,1000000000000,False
42440,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,60282,True
1000000000000,48786,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,60036,True
43389,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,50139,False
48342,1000000000000,1000000000000,1000000000000,True
52996,1000000000000,1000000000000,1000000000000,True
1000000000000,47708,1000000000000,1000000000000,False
43139,1000000000000,1000000000000,1000000000000,True
40959,1000000000000,1000000000000,1000000000000,True
1000000000000,45901,1000000000000,1000000000000,False
1000000000000,50685,1000000000000,1000000000000,False
45380,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,49702,1000000000000,False
1000000000000,44809,1000000000000,1000000000000,False
44570,1000000000000,1000000000000,1000000000000,True
1000000000000,50433,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51477,False
