vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,1,['R90_C1'],32604.0,40314.48587480085,2.0,24.633202458466783
1,11,"['R90_C8', 'R90_C5', 'R90_C10', 'R90_C0', 'R90_C7']",35846.00093612879,42739.00093612879,9.0,37.84121050931541
2,75,"['R90_C2', 'R90_C9']",36261.962801637,42553.962801637,4.0,34.91686200774122
0,53,"['R90_C47', 'R90_C68', 'R90_C23', 'R90_C39', 'R90_C12', 'R90_C45', 'R90_C27', 'R90_C40', 'R90_C21', 'R90_C70', 'R90_C62', 'R90_C49', 'R90_C61', 'R90_C52', 'R90_C38', 'R90_C13', 'R90_C26', 'R90_C72', 'R90_C44', 'R90_C29']",40314.48587480085,49662.48587480085,34.0,39.84266796874999
2,12,"['R90_C51', 'R90_C94', 'R90_C31', 'R90_C28', 'R90_C93', 'R90_C41', 'R90_C64', 'R90_C53', 'R90_C67', 'R90_C82', 'R90_C81', 'R90_C37', 'R90_C46', 'R90_C36', 'R90_C87']",42746.0,51943.128656577865,24.0,39.54270074971218
1,1,"['R90_C77', 'R90_C4', 'R90_C30', 'R90_C59', 'R90_C97', 'R90_C96', 'R90_C75', 'R90_C98', 'R90_C95']",43609.0,49870.0,17.0,29.69962052724338
0,223,"['R90_C111', 'R90_C109', 'R90_C113', 'R90_C142', 'R90_C101', 'R90_C136', 'R90_C106', 'R90_C138', 'R90_C117', 'R90_C56', 'R90_C120', 'R90_C110', 'R90_C132', 'R90_C129', 'R90_C137', 'R90_C58', 'R90_C127', 'R90_C139', 'R90_C114', 'R90_C112', 'R90_C66', 'R90_C69']",49662.48587480085,61128.48587480085,36.0,49.53510643481667
1,4,"['R90_C90', 'R90_C116', 'R90_C92', 'R90_C100', 'R90_C20', 'R90_C128', 'R90_C103', 'R90_C134', 'R90_C105', 'R90_C122', 'R90_C63', 'R90_C83', 'R90_C65', 'R90_C130', 'R90_C126', 'R90_C133', 'R90_C74', 'R90_C91', 'R90_C135']",49870.0,60878.0,29.0,50.116563201440115
2,27,['R90_C152'],51943.128656577865,53127.128656577865,1.0,6.961080078125
2,1,"['R90_C163', 'R90_C104', 'R90_C143', 'R90_C172', 'R90_C167', 'R90_C123', 'R90_C155', 'R90_C140', 'R90_C153', 'R90_C121', 'R90_C154', 'R90_C162']",53722.0,61106.0,21.0,34.97487109375
