tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,indicador
1000000000000,1000000000000,1000000000000,1000000000000,57584,1000000000000,False
1000000000000,48492,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51045,1000000000000,False
50978,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,48205,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,54432,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,49414,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,55267,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,52136,1000000000000,False
49357,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,59610,1000000000000,False
1000000000000,55353,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,59027,False
1000000000000,1000000000000,1000000000000,58681,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,59243,False
1000000000000,49976,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,56962,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54799,1000000000000,1000000000000,False
51512,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,50612,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,52827,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,59028,1000000000000,False
1000000000000,51491,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,56075,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,57496,False
1000000000000,1000000000000,1000000000000,1000000000000,58785,1000000000000,False
1000000000000,1000000000000,1000000000000,56808,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53688,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,56251,1000000000000,False
55167,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,51760,1000000000000,1000000000000,1000000000000,1000000000000,True
