vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,24,"['R5_C4', 'R5_C0', 'R5_C3', 'R5_C2']",34065.88654729034,43401.61835551051,8.0,66.64846802053574
1,153,"['R5_C5', 'R5_C1']",37013.87539131636,42290.87539131636,4.0,34.277032182929844
2,24,"['R5_C7', 'R5_C6']",33753.34429199228,37831.34429199228,3.0,36.835543545467445
2,1,"['R5_C12', 'R5_C14', 'R5_C20', 'R5_C26', 'R5_C10', 'R5_C21', 'R5_C28']",38679.0,42584.58950691253,13.0,25.002914550781252
1,11,"['R5_C40', 'R5_C32', 'R5_C36']",42290.87539131636,43892.87539131636,6.0,11.037380859374998
2,29,"['R5_C34', 'R5_C69', 'R5_C47', 'R5_C66', 'R5_C42', 'R5_C18', 'R5_C46', 'R5_C53', 'R5_C43', 'R5_C62', 'R5_C49', 'R5_C31', 'R5_C67', 'R5_C51', 'R5_C41', 'R5_C58', 'R5_C61', 'R5_C60']",43071.0,51441.0,34.0,45.822738353253605
0,132,"['R5_C70', 'R5_C23', 'R5_C25', 'R5_C38', 'R5_C16', 'R5_C35', 'R5_C19', 'R5_C29', 'R5_C56', 'R5_C57', 'R5_C39', 'R5_C55', 'R5_C50', 'R5_C65', 'R5_C85', 'R5_C78', 'R5_C74', 'R5_C45', 'R5_C73']",43781.0,52662.0,33.0,49.266049477002696
1,40,"['R5_C87', 'R5_C81', 'R5_C59', 'R5_C22', 'R5_C68', 'R5_C17', 'R5_C24', 'R5_C54', 'R5_C77', 'R5_C75', 'R5_C48']",44020.0,49009.0,16.0,31.283869140625004
1,105,"['R5_C99', 'R5_C134', 'R5_C52', 'R5_C110', 'R5_C113', 'R5_C117', 'R5_C11', 'R5_C127', 'R5_C143', 'R5_C138', 'R5_C84', 'R5_C97', 'R5_C135', 'R5_C92', 'R5_C79', 'R5_C128', 'R5_C131']",49009.0,55462.0,29.0,35.221243438720705
2,15,['R5_C159'],51441.0,52043.0,1.0,4.375779296875
2,176,"['R5_C121', 'R5_C147', 'R5_C170', 'R5_C130', 'R5_C136', 'R5_C112', 'R5_C103', 'R5_C108', 'R5_C172', 'R5_C173', 'R5_C88', 'R5_C122', 'R5_C106', 'R5_C119', 'R5_C175', 'R5_C140', 'R5_C71', 'R5_C149', 'R5_C144', 'R5_C174', 'R5_C163', 'R5_C165', 'R5_C176', 'R5_C145']",52493.0,61138.0,41.0,43.039690429687504
0,37,"['R5_C111', 'R5_C114', 'R5_C148', 'R5_C98', 'R5_C90', 'R5_C89', 'R5_C63', 'R5_C102', 'R5_C171', 'R5_C126', 'R5_C139', 'R5_C8', 'R5_C166', 'R5_C158', 'R5_C96', 'R5_C142', 'R5_C132', 'R5_C179', 'R5_C160']",52662.0,61091.0,29.0,52.073918212890625
1,5,"['R5_C168', 'R5_C116', 'R5_C194', 'R5_C124', 'R5_C137', 'R5_C83', 'R5_C152', 'R5_C82', 'R5_C157', 'R5_C177', 'R5_C13', 'R5_C189']",55462.0,61198.0,18.0,37.17216716003418
