vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
2,94,['R1_C0'],42898.72163532394,49667.72163532394,1.0,34.77183127169349
0,0,['R1_C1'],33784.0,37541.73586597695,2.0,30.1785146484375
1,14,['R1_C2'],34073.0,35279.0,2.0,10.6727431640625
1,0,"['R1_C3', 'R1_C13', 'R1_C14']",36916.91789672238,40217.91789672238,6.0,26.860294428501614
0,65,"['R1_C11', 'R1_C6', 'R1_C17', 'R1_C15']",37541.73586597695,40807.73586597695,7.0,22.742826048358072
1,18,"['R1_C35', 'R1_C25', 'R1_C20', 'R1_C32', 'R1_C24', 'R1_C37', 'R1_C19', 'R1_C9', 'R1_C22']",40454.0,44790.0,16.0,24.495782129251808
0,5,"['R1_C34', 'R1_C42', 'R1_C16', 'R1_C33', 'R1_C28', 'R1_C23', 'R1_C44']",40942.0,44396.0,12.0,20.924373046874997
0,19,"['R1_C84', 'R1_C58', 'R1_C49', 'R1_C97']",44396.0,46256.0,8.0,11.8413232421875
1,19,"['R1_C73', 'R1_C102', 'R1_C45', 'R1_C87', 'R1_C80', 'R1_C117', 'R1_C51', 'R1_C86', 'R1_C83', 'R1_C105', 'R1_C123', 'R1_C69', 'R1_C76', 'R1_C90', 'R1_C63', 'R1_C115', 'R1_C52', 'R1_C39', 'R1_C109', 'R1_C79', 'R1_C82', 'R1_C104', 'R1_C72', 'R1_C54', 'R1_C116', 'R1_C77']",44954.0,53557.0,47.0,36.9843876953125
0,100,"['R1_C68', 'R1_C43', 'R1_C122', 'R1_C47', 'R1_C21', 'R1_C55', 'R1_C85', 'R1_C36', 'R1_C60', 'R1_C30', 'R1_C29', 'R1_C40', 'R1_C119', 'R1_C88', 'R1_C48', 'R1_C103', 'R1_C64', 'R1_C62', 'R1_C130', 'R1_C26']",46576.0,53930.0,36.0,37.13750060690822
2,7,"['R1_C110', 'R1_C74', 'R1_C89', 'R1_C78', 'R1_C53', 'R1_C142', 'R1_C114', 'R1_C121', 'R1_C128', 'R1_C101', 'R1_C154']",49667.72163532394,53987.72163532394,20.0,22.429377182614672
1,78,"['R1_C156', 'R1_C163']",53557.0,54628.0,4.0,7.394537109375
0,253,"['R1_C150', 'R1_C177', 'R1_C175', 'R1_C125', 'R1_C59', 'R1_C67', 'R1_C157', 'R1_C137', 'R1_C141', 'R1_C172', 'R1_C151', 'R1_C65', 'R1_C138', 'R1_C108', 'R1_C165', 'R1_C148', 'R1_C96', 'R1_C93', 'R1_C120', 'R1_C173', 'R1_C179', 'R1_C178']",54397.0,61160.0,36.0,29.102322265625002
2,102,"['R1_C169', 'R1_C162', 'R1_C75', 'R1_C143', 'R1_C135', 'R1_C144', 'R1_C99', 'R1_C124', 'R1_C129', 'R1_C134', 'R1_C5', 'R1_C126', 'R1_C152', 'R1_C170', 'R1_C7', 'R1_C160', 'R1_C182', 'R1_C147', 'R1_C168', 'R1_C139']",53987.72163532394,61044.72163532394,30.0,35.88036474609375
1,283,"['R1_C181', 'R1_C180', 'R1_C159', 'R1_C167', 'R1_C92', 'R1_C131', 'R1_C155', 'R1_C149', 'R1_C145', 'R1_C95', 'R1_C176', 'R1_C166']",54727.0,61038.0,21.0,43.17118457031249
