vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
2,10,"['R3_C2', 'R3_C0', 'R3_C1']",36360.49431473648,42875.49431473648,6.0,47.18703992321276
1,87,['R3_C3'],33455.0,35529.0,2.0,19.725505859375
0,38,['R3_C4'],33495.0,36167.0,2.0,25.943772216796877
1,19,['R3_C17'],35929.0,36977.0,2.0,9.0375703125
0,0,"['R3_C6', 'R3_C10', 'R3_C7', 'R3_C15', 'R3_C8', 'R3_C20', 'R3_C16']",36372.0,41586.0,14.0,37.4001298828125
1,19,"['R3_C24', 'R3_C11', 'R3_C13', 'R3_C18', 'R3_C27', 'R3_C14']",37393.0,41801.0,10.0,32.742874389648435
0,56,"['R3_C40', 'R3_C31', 'R3_C64', 'R3_C49', 'R3_C57', 'R3_C34', 'R3_C9']",41810.0,45495.0,12.0,25.199763671874997
1,33,"['R3_C21', 'R3_C38', 'R3_C45', 'R3_C60', 'R3_C26', 'R3_C55', 'R3_C44', 'R3_C5', 'R3_C69', 'R3_C39', 'R3_C52', 'R3_C30', 'R3_C65', 'R3_C61']",42176.0,49248.0,26.0,45.44156152343751
2,23,"['R3_C53', 'R3_C37', 'R3_C75', 'R3_C12', 'R3_C22', 'R3_C63', 'R3_C28', 'R3_C77', 'R3_C42', 'R3_C71', 'R3_C32', 'R3_C47', 'R3_C68']",43187.0,49697.0,25.0,41.4897578125
0,8,"['R3_C85', 'R3_C100', 'R3_C107', 'R3_C108', 'R3_C110', 'R3_C95', 'R3_C82', 'R3_C51', 'R3_C50', 'R3_C115', 'R3_C35', 'R3_C59', 'R3_C73', 'R3_C93', 'R3_C90', 'R3_C80', 'R3_C112', 'R3_C111', 'R3_C114', 'R3_C92', 'R3_C76']",45649.0,55348.0,38.0,54.00295513163059
1,25,"['R3_C153', 'R3_C105', 'R3_C79']",49248.0,50577.0,5.0,8.197078124999999
2,14,"['R3_C84', 'R3_C83', 'R3_C162', 'R3_C121', 'R3_C33', 'R3_C130', 'R3_C117', 'R3_C158', 'R3_C155', 'R3_C146', 'R3_C101', 'R3_C87', 'R3_C133', 'R3_C161', 'R3_C128', 'R3_C54', 'R3_C137', 'R3_C150']",49816.0,57172.0,31.0,42.79742504882812
1,3,"['R3_C74', 'R3_C170', 'R3_C118', 'R3_C66', 'R3_C164', 'R3_C116', 'R3_C129', 'R3_C123', 'R3_C88', 'R3_C43', 'R3_C119', 'R3_C102', 'R3_C127', 'R3_C125', 'R3_C143', 'R3_C148', 'R3_C169', 'R3_C156', 'R3_C154', 'R3_C144', 'R3_C151', 'R3_C157', 'R3_C165', 'R3_C167']",50577.0,61126.0,42.0,62.88192236328125
0,102,"['R3_C184', 'R3_C138', 'R3_C187', 'R3_C201', 'R3_C203', 'R3_C206', 'R3_C147', 'R3_C197', 'R3_C199', 'R3_C36', 'R3_C159', 'R3_C189', 'R3_C56']",55348.0,61181.0,22.0,36.318894775390625
2,67,"['R3_C190', 'R3_C168', 'R3_C204', 'R3_C97', 'R3_C177', 'R3_C171', 'R3_C160', 'R3_C183', 'R3_C188']",57172.0,61192.0,12.0,24.944892578125007
