vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,86,['R20_C1'],35780.143124356866,42182.143124356866,2.0,36.94090020494389
2,127,"['R20_C2', 'R20_C0']",42586.92020111285,52220.92020111285,3.0,46.831045322794274
1,1,['R20_C3'],33689.0,35247.0,2.0,9.56098828125
1,17,['R20_C7'],35247.0,36753.0,2.0,9.1952802734375
1,25,"['R20_C15', 'R20_C4', 'R20_C13']",36991.0,41081.0,5.0,24.638864990234374
1,92,"['R20_C12', 'R20_C56', 'R20_C46', 'R20_C36', 'R20_C38', 'R20_C40', 'R20_C18', 'R20_C19', 'R20_C14', 'R20_C28', 'R20_C59', 'R20_C50']",42074.55369190228,49727.55369190228,20.0,33.07101474426574
0,9,"['R20_C72', 'R20_C11', 'R20_C66', 'R20_C61', 'R20_C17', 'R20_C32', 'R20_C63', 'R20_C45', 'R20_C33', 'R20_C24', 'R20_C70', 'R20_C60', 'R20_C65']",42889.0,51174.0,26.0,38.74395414305446
1,21,"['R20_C101', 'R20_C90']",49727.55369190228,50362.55369190228,4.0,1.89524609375
1,142,"['R20_C95', 'R20_C118', 'R20_C127', 'R20_C100', 'R20_C99', 'R20_C139', 'R20_C93', 'R20_C119', 'R20_C152', 'R20_C88', 'R20_C135', 'R20_C115', 'R20_C144', 'R20_C62', 'R20_C79', 'R20_C145', 'R20_C128', 'R20_C155', 'R20_C142', 'R20_C87', 'R20_C92', 'R20_C137', 'R20_C158']",50362.55369190228,61155.55369190228,40.0,46.130678466796866
0,105,"['R20_C96', 'R20_C154', 'R20_C107', 'R20_C78', 'R20_C85', 'R20_C120', 'R20_C89', 'R20_C147', 'R20_C6', 'R20_C103', 'R20_C102', 'R20_C156', 'R20_C133', 'R20_C123', 'R20_C126', 'R20_C51', 'R20_C141', 'R20_C94', 'R20_C161', 'R20_C16', 'R20_C69']",51174.0,61026.0,33.0,42.102490234375
2,201,"['R20_C140', 'R20_C129', 'R20_C121', 'R20_C169', 'R20_C113', 'R20_C170', 'R20_C138', 'R20_C157', 'R20_C168', 'R20_C130', 'R20_C163', 'R20_C44', 'R20_C148', 'R20_C23', 'R20_C91', 'R20_C176']",52220.92020111285,60774.92020111285,28.0,39.370129882812506
