tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
34773,1000000000000,1000000000000,True
1000000000000,34032,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,43297,1000000000000,False
34003,1000000000000,1000000000000,True
1000000000000,38458,1000000000000,False
33311,1000000000000,1000000000000,True
1000000000000,41487,1000000000000,False
1000000000000,40250,1000000000000,False
43979,1000000000000,1000000000000,True
37509,1000000000000,1000000000000,True
39103,1000000000000,1000000000000,True
1000000000000,1000000000000,36417,False
1000000000000,36659,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,43600,1000000000000,False
54221,1000000000000,1000000000000,True
1000000000000,35815,1000000000000,False
38259,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,37197,1000000000000,False
1000000000000,45416,1000000000000,False
35625,1000000000000,1000000000000,True
36325,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
53318,1000000000000,1000000000000,True
1000000000000,1000000000000,39710,False
44964,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
40298,1000000000000,1000000000000,True
41880,1000000000000,1000000000000,True
55643,1000000000000,1000000000000,True
45559,1000000000000,1000000000000,True
60048,1000000000000,1000000000000,True
1000000000000,1000000000000,41684,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,40970,False
1000000000000,1000000000000,45605,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
52740,1000000000000,1000000000000,True
1000000000000,1000000000000,44231,False
42300,1000000000000,1000000000000,True
47161,1000000000000,1000000000000,True
1000000000000,48095,1000000000000,False
59663,1000000000000,1000000000000,True
1000000000000,1000000000000,40274,False
1000000000000,1000000000000,47967,False
1000000000000,1000000000000,47498,False
1000000000000,1000000000000,44723,False
47504,1000000000000,1000000000000,True
1000000000000,1000000000000,42896,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,49993,False
56313,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
56779,1000000000000,1000000000000,True
41259,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
60408,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
40612,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,48621,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
54956,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
43337,1000000000000,1000000000000,True
45937,1000000000000,1000000000000,True
1000000000000,1000000000000,51642,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
46547,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
44683,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
55989,1000000000000,1000000000000,True
42909,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,49912,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
58684,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,52525,False
51496,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,51144,1000000000000,False
1000000000000,1000000000000,1000000000000,False
59121,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
47873,1000000000000,1000000000000,True
48657,1000000000000,1000000000000,True
1000000000000,1000000000000,51895,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
