vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
1,203,['R1_C0'],35762.82201568102,41693.233470441795,1.0,29.057193536326114
2,23,['R1_C1'],33784.0,38310.0,2.0,30.1785146484375
0,30,['R1_C2'],34073.0,35791.0,2.0,10.6727431640625
0,5,"['R1_C3', 'R1_C15', 'R1_C11']",36149.0,38475.0,6.0,12.3899765625
2,2,"['R1_C17', 'R1_C19', 'R1_C9', 'R1_C22']",38874.0,42779.0,7.0,19.591553017112417
0,7,['R1_C16'],38475.0,40891.0,2.0,15.5224921875
0,77,"['R1_C34', 'R1_C42', 'R1_C53', 'R1_C51', 'R1_C35', 'R1_C24', 'R1_C32', 'R1_C52', 'R1_C20', 'R1_C54', 'R1_C45']",41642.0,47496.0,21.0,24.354541015625
1,24,['R1_C44'],41693.233470441795,42649.233470441795,1.0,5.375748046875
1,0,"['R1_C68', 'R1_C43', 'R1_C5', 'R1_C81', 'R1_C27', 'R1_C13', 'R1_C49', 'R1_C58', 'R1_C84']",43121.0,47948.0,17.0,20.975921874999997
2,2,"['R1_C77', 'R1_C18', 'R1_C72', 'R1_C6', 'R1_C63', 'R1_C90', 'R1_C76', 'R1_C69', 'R1_C37', 'R1_C83', 'R1_C78', 'R1_C33', 'R1_C28', 'R1_C23', 'R1_C89', 'R1_C80', 'R1_C87']",43358.0,52401.0,30.0,33.96199934995962
0,91,"['R1_C73', 'R1_C102', 'R1_C101', 'R1_C128', 'R1_C121', 'R1_C114', 'R1_C65', 'R1_C120', 'R1_C115', 'R1_C25', 'R1_C39', 'R1_C109', 'R1_C79', 'R1_C132', 'R1_C4', 'R1_C104', 'R1_C82', 'R1_C127', 'R1_C116']",47496.0,54879.0,32.0,26.188701171875
1,24,"['R1_C26', 'R1_C130', 'R1_C75', 'R1_C48', 'R1_C135', 'R1_C85', 'R1_C55', 'R1_C111', 'R1_C47', 'R1_C122', 'R1_C64', 'R1_C62']",47948.0,53902.0,20.0,25.045658203125
2,30,"['R1_C154', 'R1_C163', 'R1_C156']",52401.0,54007.0,5.0,7.394537109375
1,283,"['R1_C178', 'R1_C142', 'R1_C179', 'R1_C173', 'R1_C164', 'R1_C151', 'R1_C172', 'R1_C141', 'R1_C137', 'R1_C157', 'R1_C67', 'R1_C59', 'R1_C86', 'R1_C125', 'R1_C175', 'R1_C177', 'R1_C150', 'R1_C100']",54397.0,61185.0,30.0,24.5665869140625
2,289,"['R1_C181', 'R1_C169', 'R1_C124', 'R1_C129', 'R1_C134', 'R1_C152', 'R1_C170', 'R1_C7', 'R1_C160', 'R1_C182', 'R1_C147', 'R1_C168', 'R1_C180']",54727.0,61170.0,22.0,28.441300781249996
0,13,"['R1_C174', 'R1_C183', 'R1_C93', 'R1_C66', 'R1_C138', 'R1_C133', 'R1_C108', 'R1_C165', 'R1_C148', 'R1_C96', 'R1_C118', 'R1_C146', 'R1_C161']",54879.0,61002.0,17.0,26.220296875
