run_id,status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,solver,rica,input_dir,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,dynamic_insertion_n_scenarios,enable_dynamic_pickup_insertion,run_msa_on_request_arrival_if_vehicle_waiting,no_improvement_time_sec,seed,config_applied_fields,config_ignored_fields,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,service_rate
1,ok,2026-06-24T06:17:20,2026-06-24T06:54:59,2258.912480400002,37.64854134000004,hexaly,False,C:\Users\jaraf\Desktop\2026\ICS2122c\ICS2122\data,1,9,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",130,62,192,216.0,316.0,0.6835443037974683,563.1581925133839,17,0.6770833333333334
2,ok,2026-06-24T06:54:59,2026-06-24T07:52:04,3425.108005199989,57.08513341999981,hexaly,False,C:\Users\jaraf\Desktop\2026\ICS2122c\ICS2122\data,2,9,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",152,31,183,265.0,314.0,0.8439490445859873,619.0094168784615,21,0.8306010928961749
3,ok,2026-06-24T07:52:04,2026-06-24T08:39:31,2847.0424241999863,47.45070706999977,hexaly,False,C:\Users\jaraf\Desktop\2026\ICS2122c\ICS2122\data,3,9,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",172,32,204,280.0,335.0,0.835820895522388,496.95224784925585,18,0.8431372549019608
4,ok,2026-06-24T08:39:31,2026-06-24T09:21:15,2504.0209764999454,41.733682941665755,hexaly,False,C:\Users\jaraf\Desktop\2026\ICS2122c\ICS2122\data,4,9,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",164,40,204,270.0,335.0,0.8059701492537313,462.0877593051163,17,0.803921568627451
