tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,indicador
1000000000000,1000000000000,1000000000000,1000000000000,52671,1000000000000,False
45801,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
44317,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,45509,1000000000000,False
1000000000000,1000000000000,1000000000000,50123,1000000000000,1000000000000,False
47317,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46956,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,49052,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46510,1000000000000,False
52470,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
59030,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
