vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,78,['R46_C2'],35834.14333732802,42847.14333732802,2.0,37.4130626258038
1,33,"['R46_C4', 'R46_C3', 'R46_C0']",34200.073974550214,42711.438850634164,6.0,45.04401278619583
2,2,"['R46_C1', 'R46_C5']",33441.0,36395.81260932004,4.0,13.730029296875
2,14,"['R46_C20', 'R46_C13', 'R46_C31', 'R46_C15', 'R46_C22', 'R46_C14']",36428.0,41859.0,12.0,27.677607627823892
2,43,"['R46_C49', 'R46_C81', 'R46_C11', 'R46_C59', 'R46_C32', 'R46_C8', 'R46_C34', 'R46_C50', 'R46_C29', 'R46_C43', 'R46_C67', 'R46_C69', 'R46_C65', 'R46_C73', 'R46_C53', 'R46_C42', 'R46_C82', 'R46_C85', 'R46_C64', 'R46_C40']",41859.0,50958.0,35.0,38.11439642333985
1,85,"['R46_C19', 'R46_C83', 'R46_C51', 'R46_C41', 'R46_C52', 'R46_C68', 'R46_C78', 'R46_C71', 'R46_C90', 'R46_C44', 'R46_C93', 'R46_C63', 'R46_C76', 'R46_C86']",42937.0,52524.0,27.0,44.00473354423289
0,2,"['R46_C39', 'R46_C54', 'R46_C23', 'R46_C60', 'R46_C18', 'R46_C24', 'R46_C30', 'R46_C45', 'R46_C66', 'R46_C72', 'R46_C62', 'R46_C79', 'R46_C28', 'R46_C101', 'R46_C89', 'R46_C16']",42847.14333732802,52737.14333732802,26.0,46.126804566385424
2,73,"['R46_C183', 'R46_C120', 'R46_C115', 'R46_C191', 'R46_C121', 'R46_C171', 'R46_C180', 'R46_C116', 'R46_C153', 'R46_C185', 'R46_C138', 'R46_C150', 'R46_C146', 'R46_C114', 'R46_C134', 'R46_C194', 'R46_C166', 'R46_C170', 'R46_C108', 'R46_C98', 'R46_C193']",51312.0,60967.0,36.0,40.70069091796874
1,87,"['R46_C128', 'R46_C162', 'R46_C117', 'R46_C192', 'R46_C9', 'R46_C132', 'R46_C140', 'R46_C130', 'R46_C139', 'R46_C198', 'R46_C161', 'R46_C207', 'R46_C186', 'R46_C182', 'R46_C204', 'R46_C163', 'R46_C145', 'R46_C160']",52524.0,61001.0,30.0,35.04447949218749
0,178,"['R46_C144', 'R46_C133', 'R46_C111', 'R46_C107', 'R46_C179', 'R46_C58', 'R46_C103', 'R46_C135', 'R46_C6', 'R46_C205', 'R46_C181', 'R46_C152', 'R46_C196', 'R46_C177', 'R46_C167', 'R46_C141', 'R46_C10', 'R46_C211']",52737.14333732802,61127.14333732802,28.0,35.706103515624996
