vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,25,['R10_C3'],34663.80146858548,38396.80146858548,2.0,23.409420095824217
1,74,['R10_C2'],34190.13189989899,40364.13189989899,2.0,36.60719257921922
2,105,['R10_C4'],32757.0,34697.0,2.0,12.2170029296875
2,34,"['R10_C17', 'R10_C0', 'R10_C7', 'R10_C16', 'R10_C26', 'R10_C6', 'R10_C27', 'R10_C20', 'R10_C19', 'R10_C22', 'R10_C21', 'R10_C18']",35160.0,45125.0,22.0,47.89022660656638
0,34,"['R10_C50', 'R10_C53', 'R10_C49', 'R10_C12', 'R10_C57', 'R10_C9', 'R10_C64', 'R10_C36', 'R10_C5', 'R10_C45', 'R10_C28', 'R10_C40', 'R10_C10', 'R10_C37']",39103.0,47431.0,25.0,35.27511348164449
1,16,"['R10_C56', 'R10_C39', 'R10_C29', 'R10_C70', 'R10_C46', 'R10_C68', 'R10_C35', 'R10_C14', 'R10_C79', 'R10_C74', 'R10_C76', 'R10_C41', 'R10_C54', 'R10_C63', 'R10_C62']",40955.0,50330.0,25.0,43.78361066063818
2,52,"['R10_C116', 'R10_C109', 'R10_C114', 'R10_C52', 'R10_C96', 'R10_C85', 'R10_C98', 'R10_C61', 'R10_C58', 'R10_C25', 'R10_C1', 'R10_C107', 'R10_C75', 'R10_C104', 'R10_C95', 'R10_C101']",45485.0,53092.0,26.0,31.514317342987468
0,2,"['R10_C121', 'R10_C55', 'R10_C132', 'R10_C142', 'R10_C86', 'R10_C112', 'R10_C118', 'R10_C89', 'R10_C97', 'R10_C126', 'R10_C73', 'R10_C82', 'R10_C106', 'R10_C108', 'R10_C141', 'R10_C140', 'R10_C133']",47589.0,56418.0,31.0,38.770982170887685
1,76,"['R10_C148', 'R10_C123', 'R10_C149', 'R10_C102', 'R10_C160', 'R10_C156']",50330.0,53128.0,12.0,11.909776367187499
2,209,"['R10_C188', 'R10_C138', 'R10_C145', 'R10_C192', 'R10_C143', 'R10_C171', 'R10_C147', 'R10_C185', 'R10_C100', 'R10_C173', 'R10_C166', 'R10_C165', 'R10_C161', 'R10_C134', 'R10_C168', 'R10_C184', 'R10_C191']",53265.0,61179.0,27.0,33.64482568359375
1,296,"['R10_C195', 'R10_C32', 'R10_C183', 'R10_C137', 'R10_C174', 'R10_C194', 'R10_C155', 'R10_C189', 'R10_C94', 'R10_C150', 'R10_C66', 'R10_C178', 'R10_C65', 'R10_C164']",53554.0,61094.0,20.0,33.559484375000004
0,24,"['R10_C193', 'R10_C199', 'R10_C158', 'R10_C190', 'R10_C176', 'R10_C170', 'R10_C202', 'R10_C15', 'R10_C198']",56418.0,61118.0,13.0,21.34568310546875
