tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
1000000000000,33813,False
38652,1000000000000,True
1000000000000,36531,False
1000000000000,37548,False
33322,1000000000000,True
1000000000000,39422,False
34793,1000000000000,True
1000000000000,36071,False
1000000000000,35570,False
1000000000000,41599,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
36327,1000000000000,True
38034,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
39272,1000000000000,True
43705,1000000000000,True
1000000000000,1000000000000,False
40325,1000000000000,True
1000000000000,42262,False
1000000000000,1000000000000,True
1000000000000,41381,False
1000000000000,1000000000000,False
37610,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
55263,1000000000000,True
45165,1000000000000,True
45630,1000000000000,True
40967,1000000000000,True
1000000000000,44595,False
1000000000000,1000000000000,True
1000000000000,43750,False
1000000000000,49330,False
1000000000000,47556,False
1000000000000,1000000000000,False
1000000000000,42942,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,46838,False
41709,1000000000000,True
42756,1000000000000,True
1000000000000,45568,False
44044,1000000000000,True
44509,1000000000000,True
1000000000000,1000000000000,False
42440,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
49910,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
48686,1000000000000,True
1000000000000,52313,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52703,False
1000000000000,1000000000000,False
1000000000000,52955,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
49273,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,53860,False
46173,1000000000000,True
47007,1000000000000,True
1000000000000,1000000000000,True
1000000000000,53406,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,55212,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
59189,1000000000000,True
1000000000000,1000000000000,True
1000000000000,51468,False
1000000000000,1000000000000,True
48141,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45942,1000000000000,True
1000000000000,1000000000000,False
1000000000000,51901,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
52254,1000000000000,True
1000000000000,54714,False
53124,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
47675,1000000000000,True
47330,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,50836,False
1000000000000,1000000000000,False
1000000000000,59350,False
1000000000000,58289,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
50816,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
53884,1000000000000,True
1000000000000,57447,False
52665,1000000000000,True
51369,1000000000000,True
1000000000000,1000000000000,False
51676,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
54638,1000000000000,True
1000000000000,60180,False
1000000000000,59039,False
58134,1000000000000,True
58515,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,58690,False
1000000000000,59629,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
57084,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
57619,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,57824,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
60097,1000000000000,True
56534,1000000000000,True
57323,1000000000000,True
55964,1000000000000,True
