status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate,run_id
ok,2026-06-20T12:34:17,2026-06-20T12:45:51,693.5070660999045,11.558451101665074,1,0,15,120,60.0,process,8,1,False,40000,3,True,42,95,97,192,127.0,314.0,0.40445859872611467,466.8973582762293,5,62,4,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,669.1867837004829,83.64834796256036,120.75443310011178,0,0,0.4947916666666667,1
ok,2026-06-20T12:45:51,2026-06-20T12:58:43,772.847298800014,12.880788313333566,1,0,15,120,60.0,process,8,1,False,40000,5,True,42,102,101,203,134.0,322.0,0.4161490683229814,455.5444397525625,7,67,11,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,739.1065356000327,92.38831695000408,120.76078170002438,0,0,0.5024630541871922,2
ok,2026-06-20T12:58:44,2026-06-20T13:17:01,1097.570386499865,18.29283977499775,1,0,30,120,60.0,process,8,1,False,40000,3,True,42,94,131,225,116.0,368.0,0.31521739130434784,467.47971549340036,4,69,9,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,6,180,1046.2228665000293,174.37047775000488,241.0592155000195,0,0,0.4177777777777778,3
ok,2026-06-20T13:17:01,2026-06-20T13:42:29,1528.25775530003,25.470962588333837,1,0,30,120,60.0,process,8,1,False,40000,5,True,42,100,98,198,133.0,319.0,0.4169278996865204,446.03355967733063,5,67,8,2,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,240,1475.189088900108,184.3986361125135,241.0718483000528,0,0,0.5050505050505051,4
ok,2026-06-20T13:42:30,2026-06-20T13:52:52,621.9318509998266,10.365530849997109,1,20,15,120,60.0,process,8,1,False,40000,3,True,42,93,104,197,112.0,319.0,0.3510971786833856,472.56525695241504,5,71,1,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,105,594.0921142995358,84.87030204279083,120.77369189984165,0,0,0.4720812182741117,5
ok,2026-06-20T13:52:52,2026-06-20T14:05:52,779.5616081999615,12.992693469999358,1,20,15,120,60.0,process,8,1,False,40000,5,True,42,96,108,204,115.0,321.0,0.3582554517133956,462.8248366885001,4,75,7,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,735.9277037002612,91.99096296253265,120.76487529999577,0,0,0.47058823529411764,6
ok,2026-06-20T14:05:52,2026-06-20T14:32:02,1569.6124740999658,26.160207901666094,1,20,30,120,60.0,process,8,1,False,40000,3,True,42,102,88,190,143.0,312.0,0.4583333333333333,441.10116750549406,6,58,6,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,330,1524.5137657003943,138.59216051821767,241.09945040009916,0,0,0.5368421052631579,7
ok,2026-06-20T14:32:02,2026-06-20T14:57:06,1504.2998333000578,25.071663888334296,1,20,30,120,60.0,process,8,1,False,40000,5,True,42,92,93,185,115.0,288.0,0.3993055555555556,460.1025766031207,5,68,10,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,240,1446.4324605998117,180.80405757497647,241.1110328999348,0,0,0.4972972972972973,8
ok,2026-06-20T14:57:07,2026-06-20T15:06:49,581.6231627999805,9.693719379999674,1,40,15,120,60.0,process,8,1,False,40000,3,True,42,87,141,228,103.0,373.0,0.2761394101876676,471.1204560096635,4,67,9,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,6,90,550.2478558998555,91.70797598330925,120.76861050003208,0,0,0.3815789473684211,9
ok,2026-06-20T15:06:49,2026-06-20T15:17:33,643.6892828000709,10.728154713334515,1,40,15,120,60.0,process,8,1,False,40000,5,True,42,97,89,186,126.0,296.0,0.42567567567567566,457.37298696913786,5,67,5,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,105,612.808620300144,87.54408861430628,120.7580397001002,0,0,0.521505376344086,10
ok,2026-06-20T15:17:34,2026-06-20T15:45:19,1665.5108863001224,27.758514771668708,1,40,30,120,60.0,process,8,1,False,40000,3,True,42,89,94,183,120.0,304.0,0.39473684210526316,457.34663758208654,5,56,4,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,270,1624.387432000367,180.4874924444852,241.0776037001051,0,0,0.48633879781420764,11
ok,2026-06-20T15:45:20,2026-06-20T16:06:42,1282.0366475000046,21.36727745833341,1,40,30,120,60.0,process,8,1,False,40000,5,True,42,111,105,216,142.0,322.0,0.4409937888198758,445.9720483323148,5,74,26,4,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,210,1199.5081974999048,171.35831392855783,241.08557899994776,0,0,0.5138888888888888,12
ok,2026-06-20T16:06:43,2026-06-20T16:16:57,614.3780278000049,10.239633796666748,1,60,15,120,60.0,process,8,1,False,40000,3,True,42,95,84,179,133.0,287.0,0.4634146341463415,465.8018702580773,6,53,11,2,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,105,586.7433400999289,83.8204771571327,120.84416520013474,0,0,0.5307262569832403,13
