tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,indicador
1000000000000,1000000000000,1000000000000,1000000000000,True
33653,1000000000000,1000000000000,1000000000000,True
34803,1000000000000,1000000000000,1000000000000,True
37185,1000000000000,1000000000000,1000000000000,True
1000000000000,35491,1000000000000,1000000000000,False
1000000000000,39728,1000000000000,1000000000000,False
37778,1000000000000,1000000000000,1000000000000,True
1000000000000,37520,1000000000000,1000000000000,False
1000000000000,40183,1000000000000,1000000000000,False
1000000000000,44813,1000000000000,1000000000000,False
1000000000000,41347,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
52575,1000000000000,1000000000000,1000000000000,True
1000000000000,38737,1000000000000,1000000000000,False
1000000000000,1000000000000,37678,1000000000000,False
1000000000000,1000000000000,45449,1000000000000,False
1000000000000,1000000000000,39747,1000000000000,False
1000000000000,1000000000000,45106,1000000000000,False
40225,1000000000000,1000000000000,1000000000000,True
52189,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,41262,1000000000000,False
43031,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,43579,1000000000000,False
1000000000000,1000000000000,46383,1000000000000,False
1000000000000,1000000000000,47216,1000000000000,False
1000000000000,48683,1000000000000,1000000000000,False
38154,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,40752,False
1000000000000,1000000000000,1000000000000,43497,False
1000000000000,1000000000000,1000000000000,46933,False
1000000000000,1000000000000,1000000000000,48036,False
41841,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45241,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45680,False
1000000000000,1000000000000,49796,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
49956,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
49334,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,49434,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,50984,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,46471,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
40825,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
44759,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,49818,False
1000000000000,1000000000000,1000000000000,47530,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,44570,False
55550,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
43881,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
55996,1000000000000,1000000000000,1000000000000,True
51354,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,52058,1000000000000,False
48816,1000000000000,1000000000000,1000000000000,True
1000000000000,51377,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,44300,False
1000000000000,50441,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,47387,1000000000000,1000000000000,False
44958,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,51718,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52374,False
1000000000000,1000000000000,51495,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,49818,1000000000000,1000000000000,False
45312,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,53427,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53872,False
1000000000000,1000000000000,1000000000000,53275,False
1000000000000,1000000000000,54581,1000000000000,False
56445,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52728,False
46013,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,51027,1000000000000,False
1000000000000,1000000000000,1000000000000,54481,False
1000000000000,1000000000000,1000000000000,1000000000000,False
