status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate
ok,2026-06-21T00:25:22,2026-06-21T00:30:34,311.8447533000726,5.19741255500121,1,20,15,120,15.0,process,8,1,False,40000,10,True,42,88,90,178,120.0,296.0,0.40540540540540543,463.2583683396017,6,56,3,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,270.641477400437,30.071275266715222,31.724624200025573,0,0,0.4943820224719101
