status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate,run_id
ok,2026-06-20T05:37:14,2026-06-20T05:50:29,794.1924086001236,13.236540143335393,3,0,15,120,60.0,process,8,1,False,10000,5,True,42,115,59,174,172.0,289.0,0.5951557093425606,426.4761964435592,8,57,1,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,769.0496978000738,76.90496978000738,120.76176239992492,0,0,0.6609195402298851,1
ok,2026-06-20T05:50:29,2026-06-20T06:20:11,1782.4816280000377,29.708027133333964,3,0,30,120,60.0,process,8,1,False,10000,5,True,42,122,65,187,182.0,311.0,0.5852090032154341,420.9782513896587,9,59,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,330,1737.7901668997947,157.9809242636177,241.0949475998059,0,0,0.6524064171122995,2
ok,2026-06-20T06:20:12,2026-06-20T06:35:10,898.2902379001025,14.971503965001709,3,20,15,120,60.0,process,8,1,False,10000,5,True,42,112,89,201,171.0,349.0,0.4899713467048711,424.15228809386105,9,52,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,165,875.1133326992858,79.55575751811689,120.7670600998681,0,0,0.5572139303482587,3
ok,2026-06-20T06:35:10,2026-06-20T07:09:41,2070.5180019000545,34.50863336500091,3,20,30,120,60.0,process,8,1,False,10000,5,True,42,110,84,194,151.0,317.0,0.47634069400630913,417.2269868632423,9,68,1,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,14,420,2017.632059100084,144.116575650006,241.09484949987382,0,0,0.5670103092783505,4
ok,2026-06-20T07:09:41,2026-06-20T07:26:37,1016.0361118998844,16.933935198331408,3,40,15,120,60.0,process,8,1,False,10000,5,True,42,121,55,176,182.0,292.0,0.6232876712328768,421.0012466402165,9,60,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,12,180,985.161392899463,82.09678274162191,120.8320305000525,0,0,0.6875,5
ok,2026-06-20T07:26:38,2026-06-20T07:53:42,1624.079007399967,27.067983456666116,3,40,30,120,60.0,process,8,1,False,10000,5,True,42,113,98,211,161.0,341.0,0.47214076246334313,422.91968476351997,8,63,15,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,300,1562.062310199486,156.2062310199486,241.16218300000764,0,0,0.5355450236966824,6
ok,2026-06-20T07:53:43,2026-06-20T08:07:38,834.6135992000345,13.91022665333391,3,60,15,120,60.0,process,8,1,False,10000,5,True,42,109,94,203,148.0,336.0,0.44047619047619047,421.8261588115454,8,69,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,13,195,800.6964088999666,61.59203145384359,120.80108470004052,0,0,0.5369458128078818,7
ok,2026-06-20T08:07:39,2026-06-20T08:33:59,1580.0583303000312,26.334305505000522,3,60,30,120,60.0,process,8,1,False,10000,5,True,42,114,82,196,169.0,323.0,0.5232198142414861,408.00615178849114,6,59,7,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,270,1525.7079168003984,169.52310186671093,242.16049770009704,0,0,0.5816326530612245,8
ok,2026-06-20T08:34:01,2026-06-20T08:50:57,1016.6265897999983,16.94377649666664,3,80,15,120,60.0,process,8,1,False,10000,5,True,42,113,98,211,165.0,361.0,0.45706371191135736,405.79060533015803,8,60,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,12,180,987.4177015000023,82.28480845833353,120.80993070011027,0,0,0.5355450236966824,9
ok,2026-06-20T08:50:59,2026-06-20T09:25:19,2060.052466900088,34.334207781668134,3,80,30,120,60.0,process,8,1,False,10000,5,True,42,111,69,180,169.0,304.0,0.555921052631579,418.0988723904776,9,52,2,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,14,420,2016.6000781001057,144.04286272143614,241.09594859997742,0,0,0.6166666666666667,10
