tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,True
1000000000000,33916,1000000000000,False
1000000000000,42122,1000000000000,False
46823,1000000000000,1000000000000,True
33143,1000000000000,1000000000000,True
1000000000000,38627,1000000000000,False
1000000000000,39270,1000000000000,False
1000000000000,41654,1000000000000,False
36202,1000000000000,1000000000000,True
1000000000000,43384,1000000000000,False
34185,1000000000000,1000000000000,True
1000000000000,35789,1000000000000,False
1000000000000,1000000000000,35285,False
34956,1000000000000,1000000000000,True
1000000000000,36141,1000000000000,False
1000000000000,40991,1000000000000,False
47877,1000000000000,1000000000000,True
1000000000000,36687,1000000000000,False
1000000000000,40378,1000000000000,False
1000000000000,1000000000000,40259,False
40532,1000000000000,1000000000000,True
1000000000000,45981,1000000000000,False
1000000000000,1000000000000,37005,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,40853,False
1000000000000,1000000000000,38935,False
39609,1000000000000,1000000000000,True
1000000000000,1000000000000,44974,False
1000000000000,47244,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,43349,False
1000000000000,47568,1000000000000,False
1000000000000,1000000000000,1000000000000,False
37923,1000000000000,1000000000000,True
39009,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,48095,False
1000000000000,1000000000000,1000000000000,False
1000000000000,45312,1000000000000,False
1000000000000,44558,1000000000000,False
1000000000000,1000000000000,45624,False
1000000000000,1000000000000,48634,False
1000000000000,46909,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
47323,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
40228,1000000000000,1000000000000,True
1000000000000,48014,1000000000000,False
1000000000000,1000000000000,45174,False
1000000000000,46246,1000000000000,False
44949,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
41262,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,46614,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,45858,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
56652,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,44418,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
43007,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,43864,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,46853,False
42123,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,50724,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
48391,1000000000000,1000000000000,True
46313,1000000000000,1000000000000,True
49635,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,52111,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
58340,1000000000000,1000000000000,True
1000000000000,45622,1000000000000,False
1000000000000,53190,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
45819,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
59065,1000000000000,1000000000000,True
1000000000000,50380,1000000000000,False
1000000000000,1000000000000,1000000000000,True
