tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,indicador
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,48587,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43453,False
1000000000000,1000000000000,1000000000000,45903,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,47302,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,42972,False
1000000000000,1000000000000,1000000000000,52512,1000000000000,1000000000000,False
52199,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
56289,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,48064,1000000000000,1000000000000,False
57619,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,52352,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53390,False
1000000000000,42766,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
45552,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
51806,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,43562,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46373,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51417,False
44809,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
43756,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
56653,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,51227,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48944,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45322,1000000000000,1000000000000,False
1000000000000,44374,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52842,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55665,False
1000000000000,1000000000000,1000000000000,53449,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53730,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50726,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
47868,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
48990,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54211,1000000000000,1000000000000,False
49406,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
59084,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,53591,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,54407,1000000000000,False
47055,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,51114,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51639,1000000000000,1000000000000,False
49848,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,51368,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,57426,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
58846,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
46427,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
48170,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54582,1000000000000,1000000000000,False
1000000000000,47995,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,55370,1000000000000,False
55474,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,50408,1000000000000,False
1000000000000,49794,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52285,False
1000000000000,1000000000000,1000000000000,1000000000000,50118,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54900,False
55017,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,52850,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52126,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53674,False
48474,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,48727,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,51011,1000000000000,1000000000000,1000000000000,True
1000000000000,49152,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54024,False
1000000000000,49424,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,51110,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58986,1000000000000,1000000000000,False
1000000000000,52324,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51967,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52609,False
1000000000000,1000000000000,50010,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,60082,1000000000000,False
1000000000000,51532,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,50209,1000000000000,1000000000000,1000000000000,1000000000000,True
53421,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
57269,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
50801,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,57409,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56560,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59702,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,59630,False
1000000000000,55145,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54666,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,57905,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54215,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,55573,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,59021,False
1000000000000,1000000000000,1000000000000,58414,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
58098,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,52810,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,53585,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58655,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
59441,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,57784,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56950,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,59756,1000000000000,False
56978,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,56844,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,56329,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,58532,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,39441,59700,1000000000000,1000000000000,1000000000000,True
