t,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y
44466,1128.050537109375,4881.6806640625,12187.796875,9314.490234375,7986.51611328125,13538.48828125
44467,1134.9949951171875,4881.6806640625,12194.7412109375,9314.490234375,7986.51611328125,13531.5439453125
44468,1141.939453125,4881.6806640625,12201.685546875,9314.490234375,7986.51611328125,13524.599609375
44469,1148.8839111328125,4881.6806640625,12208.6298828125,9314.490234375,7986.51611328125,13517.6552734375
44470,1155.828369140625,4881.6806640625,12215.57421875,9314.490234375,7986.51611328125,13510.7109375
44471,1162.7728271484375,4881.6806640625,12222.5185546875,9314.490234375,7986.51611328125,13503.7666015625
44472,1169.71728515625,4881.6806640625,12229.462890625,9314.490234375,7986.51611328125,13496.822265625
44473,1176.6617431640625,4881.6806640625,12236.4072265625,9314.490234375,7986.51611328125,13489.8779296875
44474,1183.606201171875,4881.6806640625,12243.3515625,9314.490234375,7986.51611328125,13482.93359375
44475,1190.5506591796875,4881.6806640625,12250.2958984375,9314.490234375,7986.51611328125,13475.9892578125
44476,1197.4951171875,4881.6806640625,12257.240234375,9314.490234375,7986.51611328125,13469.044921875
44477,1204.4395751953125,4881.6806640625,12264.1845703125,9314.490234375,7986.51611328125,13462.1005859375
44478,1211.384033203125,4881.6806640625,12271.12890625,9314.490234375,7986.51611328125,13455.15625
44479,1218.3284912109375,4881.6806640625,12278.0732421875,9314.490234375,7986.51611328125,13448.2119140625
44480,1225.27294921875,4881.6806640625,12285.017578125,9314.490234375,7986.51611328125,13441.267578125
44481,1232.2174072265625,4881.6806640625,12291.9619140625,9314.490234375,7986.51611328125,13434.3232421875
44482,1239.161865234375,4881.6806640625,12298.90625,9314.490234375,7986.51611328125,13427.37890625
44483,1246.1063232421875,4881.6806640625,12305.8505859375,9314.490234375,7986.51611328125,13420.4345703125
44484,1253.05078125,4881.6806640625,12312.794921875,9314.490234375,7986.51611328125,13413.490234375
44485,1259.9952392578125,4881.6806640625,12319.7392578125,9314.490234375,7986.51611328125,13406.5458984375
44486,1266.939697265625,4881.6806640625,12326.68359375,9314.490234375,7986.51611328125,13399.6015625
44487,1273.8841552734375,4881.6806640625,12333.6279296875,9314.490234375,7986.51611328125,13392.6572265625
44488,1280.82861328125,4881.6806640625,12340.572265625,9314.490234375,7986.51611328125,13385.712890625
44489,1287.7730712890625,4881.6806640625,12347.5166015625,9314.490234375,7986.51611328125,13378.7685546875
44490,1294.717529296875,4881.6806640625,12354.4609375,9314.490234375,7986.51611328125,13371.82421875
44491,1301.6619873046875,4881.6806640625,12361.4052734375,9314.490234375,7986.51611328125,13364.8798828125
44492,1308.6064453125,4881.6806640625,12368.349609375,9314.490234375,7986.51611328125,13357.935546875
44493,1315.5509033203125,4881.6806640625,12375.2939453125,9314.490234375,7986.51611328125,13350.9912109375
44494,1322.495361328125,4881.6806640625,12382.23828125,9314.490234375,7986.51611328125,13344.046875
44495,1329.4398193359375,4881.6806640625,12389.1826171875,9314.490234375,7986.51611328125,13337.1025390625
44496,1336.38427734375,4881.6806640625,12396.126953125,9314.490234375,7986.51611328125,13330.158203125
44497,1343.3287353515625,4881.6806640625,12403.0712890625,9314.490234375,7986.51611328125,13323.2138671875
44498,1350.273193359375,4881.6806640625,12410.015625,9314.490234375,7986.51611328125,13316.26953125
44499,1357.2176513671875,4881.6806640625,12416.9599609375,9314.490234375,7986.51611328125,13309.3251953125
44500,1364.162109375,4881.6806640625,12423.904296875,9314.490234375,7986.51611328125,13302.380859375
44501,1371.1065673828125,4881.6806640625,12430.8486328125,9314.490234375,7986.51611328125,13295.4365234375
44502,1378.051025390625,4881.6806640625,12437.79296875,9314.490234375,7986.51611328125,13288.4921875
44503,1379.1455078125,4881.6806640625,12444.7373046875,9314.490234375,7986.51611328125,13281.5478515625
44504,1379.1455078125,4888.625,12451.681640625,9314.490234375,7986.51611328125,13274.603515625
44505,1379.1455078125,4895.5693359375,12458.6259765625,9314.490234375,7986.51611328125,13267.6591796875
44506,1379.1455078125,4902.513671875,12465.5703125,9314.490234375,7986.51611328125,13260.71484375
44507,1379.1455078125,4909.4580078125,12472.5146484375,9314.490234375,7986.51611328125,13253.7705078125
44508,1379.1455078125,4916.40234375,12479.458984375,9314.490234375,7986.51611328125,13246.826171875
44509,1379.1455078125,4923.3466796875,12486.4033203125,9314.490234375,7986.51611328125,13239.8818359375
44510,1379.1455078125,4930.291015625,12493.34765625,9314.490234375,7986.51611328125,13232.9375
44511,1379.1455078125,4937.2353515625,12500.2919921875,9314.490234375,7986.51611328125,13225.9931640625
44512,1379.1455078125,4944.1796875,12507.236328125,9314.490234375,7986.51611328125,13219.048828125
44513,1379.1455078125,4951.1240234375,12514.1806640625,9314.490234375,7986.51611328125,13212.1044921875
44514,1379.1455078125,4958.068359375,12521.125,9314.490234375,7986.51611328125,13205.16015625
44515,1379.1455078125,4965.0126953125,12528.0693359375,9314.490234375,7986.51611328125,13198.2158203125
44516,1379.1455078125,4971.95703125,12535.013671875,9314.490234375,7986.51611328125,13191.271484375
44517,1379.1455078125,4978.9013671875,12541.9580078125,9314.490234375,7986.51611328125,13184.3271484375
44518,1379.1455078125,4985.845703125,12548.90234375,9314.490234375,7986.51611328125,13177.3828125
44519,1379.1455078125,4992.7900390625,12555.8466796875,9314.490234375,7986.51611328125,13170.4384765625
44520,1379.1455078125,4999.734375,12562.791015625,9314.490234375,7986.51611328125,13163.494140625
44521,1379.1455078125,5006.6787109375,12569.7353515625,9314.490234375,7986.51611328125,13156.5498046875
44522,1379.1455078125,5013.623046875,12576.6796875,9314.490234375,7986.51611328125,13149.60546875
44523,1379.1455078125,5020.5673828125,12583.6240234375,9314.490234375,7986.51611328125,13142.6611328125
44524,1379.1455078125,5027.51171875,12590.568359375,9314.490234375,7986.51611328125,13135.716796875
44525,1379.1455078125,5034.4560546875,12597.5126953125,9314.490234375,7986.51611328125,13128.7724609375
44526,1379.1455078125,5041.400390625,12604.45703125,9314.490234375,7986.51611328125,13121.828125
44527,1379.1455078125,5048.3447265625,12611.4013671875,9314.490234375,7986.51611328125,13114.8837890625
44528,1379.1455078125,5055.2890625,12618.345703125,9314.490234375,7986.51611328125,13107.939453125
44529,1379.1455078125,5062.2333984375,12625.2900390625,9314.490234375,7986.51611328125,13100.9951171875
44530,1379.1455078125,5069.177734375,12632.234375,9314.490234375,7986.51611328125,13094.05078125
44531,1379.1455078125,5076.1220703125,12639.1787109375,9314.490234375,7986.51611328125,13087.1064453125
44532,1379.1455078125,5083.06640625,12646.123046875,9314.490234375,7986.51611328125,13080.162109375
44533,1379.1455078125,5090.0107421875,12653.0673828125,9314.490234375,7986.51611328125,13073.2177734375
44534,1379.1455078125,5096.955078125,12660.01171875,9314.490234375,7986.51611328125,13066.2734375
44535,1379.1455078125,5103.8994140625,12666.9560546875,9314.490234375,7986.51611328125,13059.3291015625
44536,1379.1455078125,5110.84375,12673.900390625,9314.490234375,7986.51611328125,13052.384765625
44537,1379.1455078125,5117.7880859375,12680.8447265625,9314.490234375,7986.51611328125,13045.4404296875
44538,1379.1455078125,5124.732421875,12687.7890625,9314.490234375,7986.51611328125,13038.49609375
44539,1379.1455078125,5131.6767578125,12694.7333984375,9314.490234375,7986.51611328125,13031.5517578125
44540,1379.1455078125,5138.62109375,12701.677734375,9314.490234375,7986.51611328125,13024.607421875
44541,1379.1455078125,5145.5654296875,12708.6220703125,9314.490234375,7986.51611328125,13017.6630859375
44542,1379.1455078125,5152.509765625,12715.56640625,9314.490234375,7986.51611328125,13010.71875
