tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,tiempos_c6,indicador
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
37038,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,33927,1000000000000,1000000000000,1000000000000,False
33834,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,41409,1000000000000,1000000000000,1000000000000,False
35856,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,42619,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,37282,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,35972,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,43212,1000000000000,1000000000000,1000000000000,False
34845,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,40009,1000000000000,1000000000000,1000000000000,False
40079,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,37465,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,44421,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,36716,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,39576,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,43029,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,43849,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45654,1000000000000,1000000000000,1000000000000,False
46990,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,41427,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,38871,1000000000000,1000000000000,False
46674,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,39395,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,48581,1000000000000,False
38413,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,40449,False
39829,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,48672,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,42030,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43334,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45717,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45404,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49876,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,47087,False
41295,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
44679,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
50268,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
52721,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43506,False
45794,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,40440,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,48560,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49187,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,46158,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,44281,False
1000000000000,1000000000000,1000000000000,45955,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,45826,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,47655,1000000000000,1000000000000,1000000000000,False
