status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate,run_id
ok,2026-06-20T09:25:19,2026-06-20T09:42:18,1019.3365845000371,16.98894307500062,4,0,15,120,60.0,process,8,1,False,10000,5,True,42,116,78,194,170.0,320.0,0.53125,416.4214274283635,8,62,3,3,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,165,988.5757496007718,89.87052269097926,120.76325040007941,0,0,0.5979381443298969,1
ok,2026-06-20T09:42:18,2026-06-20T10:13:23,1864.4238175998908,31.07373029333151,4,0,30,120,60.0,process,8,1,False,10000,5,True,42,96,95,191,131.0,320.0,0.409375,454.6936042037369,9,59,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,330,1818.9352328993846,165.35774844539858,241.09005709993653,0,0,0.5026178010471204,2
ok,2026-06-20T10:13:23,2026-06-20T10:27:21,838.1739926000591,13.969566543334318,4,20,15,120,60.0,process,8,1,False,10000,5,True,42,115,101,216,150.0,350.0,0.42857142857142855,426.7399451618205,6,79,1,1,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,165,798.0182032003067,72.54710938184607,120.76269750017673,0,0,0.5324074074074074,3
ok,2026-06-20T10:27:22,2026-06-20T10:53:50,1587.9352963001002,26.465588271668334,4,20,30,120,60.0,process,8,1,False,10000,5,True,42,106,87,193,142.0,314.0,0.45222929936305734,431.2219384124296,7,67,2,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,270,1535.5977763999254,170.62197515554726,241.0631955000572,0,0,0.5492227979274611,4
ok,2026-06-20T10:53:50,2026-06-20T11:03:34,583.268267699983,9.721137794999716,4,40,15,120,60.0,process,8,1,False,10000,5,True,42,115,96,211,157.0,349.0,0.4498567335243553,426.6179998524143,8,68,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,545.7357213997748,54.57357213997748,120.77190939988941,0,0,0.5450236966824644,5
ok,2026-06-20T11:03:34,2026-06-20T11:21:42,1087.8044888000004,18.13007481333334,4,40,30,120,60.0,process,8,1,False,10000,5,True,42,98,93,191,123.0,308.0,0.39935064935064934,454.13466280679285,6,70,1,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,240,1036.244470000267,129.53055875003338,241.09425140009262,0,0,0.5130890052356021,6
ok,2026-06-20T11:21:43,2026-06-20T11:36:55,911.2744797000196,15.187907995000327,4,60,15,120,60.0,process,8,1,False,10000,5,True,42,100,83,183,141.0,306.0,0.46078431372549017,439.78373395400854,7,59,1,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,165,885.0211619997863,80.45646927270785,120.75766130001284,0,0,0.546448087431694,7
ok,2026-06-20T11:36:56,2026-06-20T12:02:55,1559.068129700143,25.984468828335714,4,60,30,120,60.0,process,8,1,False,10000,5,True,42,106,91,197,147.0,319.0,0.4608150470219436,444.1013312864059,7,63,10,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,270,1502.7884158000816,166.97649064445352,241.08966930001043,0,0,0.5380710659898477,8
ok,2026-06-20T12:02:56,2026-06-20T12:16:20,803.6170829001348,13.393618048335581,4,80,15,120,60.0,process,8,1,False,10000,5,True,42,109,92,201,156.0,338.0,0.46153846153846156,448.210376990932,9,58,2,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,777.0188549999148,77.70188549999148,120.72048190003261,0,0,0.5422885572139303,9
ok,2026-06-20T12:16:21,2026-06-20T12:34:17,1075.687941600103,17.928132360001715,4,80,30,120,60.0,process,8,1,False,10000,5,True,42,104,85,189,134.0,304.0,0.4407894736842105,451.6685870544399,6,71,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,210,1017.164002899779,145.309143271397,241.0940386999864,0,0,0.5502645502645502,10
