tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
1000000000000,34178,False
1000000000000,39113,False
1000000000000,37082,False
1000000000000,1000000000000,False
33452,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
43335,1000000000000,True
1000000000000,1000000000000,False
1000000000000,38333,False
1000000000000,1000000000000,False
1000000000000,37989,False
34169,1000000000000,True
1000000000000,37315,False
1000000000000,37593,False
1000000000000,43358,False
1000000000000,39525,False
35213,1000000000000,True
1000000000000,41608,False
1000000000000,38581,False
41205,1000000000000,True
1000000000000,1000000000000,False
1000000000000,36705,False
1000000000000,36043,False
1000000000000,1000000000000,False
1000000000000,45913,False
45807,1000000000000,True
36571,1000000000000,True
1000000000000,44454,False
46109,1000000000000,True
47295,1000000000000,True
1000000000000,1000000000000,False
37821,1000000000000,True
39872,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45505,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
50712,1000000000000,True
1000000000000,1000000000000,False
40969,1000000000000,True
1000000000000,40989,False
1000000000000,43959,False
1000000000000,44940,False
1000000000000,42939,False
1000000000000,1000000000000,False
46657,1000000000000,True
1000000000000,1000000000000,False
1000000000000,45369,False
1000000000000,1000000000000,False
1000000000000,42182,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,48421,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,50719,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
41640,1000000000000,True
1000000000000,48108,False
43662,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
42202,1000000000000,True
1000000000000,1000000000000,False
1000000000000,47819,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
44028,1000000000000,True
1000000000000,1000000000000,False
1000000000000,50011,False
1000000000000,1000000000000,False
41876,1000000000000,True
1000000000000,1000000000000,True
1000000000000,48879,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45070,1000000000000,True
1000000000000,1000000000000,False
42777,1000000000000,True
53902,1000000000000,True
44429,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
43126,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,49458,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
47091,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
48637,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54858,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
47939,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
54217,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,51867,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,51459,False
1000000000000,1000000000000,True
1000000000000,51062,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,56685,False
1000000000000,54262,False
1000000000000,53879,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
49524,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
50229,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
57117,1000000000000,True
1000000000000,1000000000000,False
1000000000000,55663,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,55168,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55929,1000000000000,True
1000000000000,1000000000000,False
53185,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,59241,False
1000000000000,1000000000000,True
51924,1000000000000,True
1000000000000,1000000000000,False
1000000000000,56246,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
51422,1000000000000,True
53540,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54620,False
54851,1000000000000,True
52477,1000000000000,True
1000000000000,55932,False
1000000000000,55450,False
1000000000000,58269,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55585,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,58786,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,59658,False
55275,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,58557,False
58294,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
59382,1000000000000,True
59072,1000000000000,True
56703,1000000000000,True
1000000000000,1000000000000,True
