tiempos_c1,tiempos_c2,tiempos_c3,t_sale_el_rappi,indicador
1000000000000,1000000000000,1000000000000,61020,True
1000000000000,33279,1000000000000,1000000000000,False
1000000000000,1000000000000,34010,1000000000000,False
1000000000000,40467,1000000000000,1000000000000,False
1000000000000,35334,1000000000000,1000000000000,False
57689,1000000000000,1000000000000,1000000000000,True
1000000000000,36891,1000000000000,1000000000000,False
1000000000000,35752,1000000000000,1000000000000,False
33545,1000000000000,1000000000000,1000000000000,True
1000000000000,37392,1000000000000,1000000000000,False
1000000000000,1000000000000,38038,1000000000000,False
1000000000000,39195,1000000000000,1000000000000,False
1000000000000,41481,1000000000000,1000000000000,False
55008,1000000000000,1000000000000,1000000000000,True
1000000000000,39789,1000000000000,1000000000000,False
1000000000000,40109,1000000000000,1000000000000,False
1000000000000,40926,1000000000000,1000000000000,False
1000000000000,1000000000000,37279,1000000000000,False
53495,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,40593,1000000000000,False
1000000000000,1000000000000,38469,1000000000000,False
34607,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,42152,1000000000000,False
1000000000000,45187,1000000000000,1000000000000,False
1000000000000,43939,1000000000000,1000000000000,False
1000000000000,1000000000000,43595,1000000000000,False
1000000000000,1000000000000,38948,1000000000000,False
36148,1000000000000,1000000000000,1000000000000,True
56588,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46244,False
36493,1000000000000,1000000000000,1000000000000,True
37815,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,45923,False
1000000000000,1000000000000,1000000000000,58792,True
1000000000000,1000000000000,1000000000000,59336,True
1000000000000,1000000000000,1000000000000,46463,False
1000000000000,1000000000000,1000000000000,46657,False
1000000000000,1000000000000,1000000000000,45939,False
36938,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46600,False
1000000000000,1000000000000,1000000000000,47325,False
38623,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,47552,False
40699,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,46757,1000000000000,False
1000000000000,45735,1000000000000,1000000000000,False
