tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,True
1000000000000,33978,1000000000000,False
1000000000000,1000000000000,34672,False
35214,1000000000000,1000000000000,True
33713,1000000000000,1000000000000,True
1000000000000,40297,1000000000000,False
1000000000000,40783,1000000000000,False
1000000000000,1000000000000,43253,False
41510,1000000000000,1000000000000,True
1000000000000,39190,1000000000000,False
38334,1000000000000,1000000000000,True
1000000000000,36089,1000000000000,False
1000000000000,39781,1000000000000,False
39906,1000000000000,1000000000000,True
1000000000000,36762,1000000000000,False
1000000000000,43483,1000000000000,False
34475,1000000000000,1000000000000,True
1000000000000,37392,1000000000000,False
1000000000000,41737,1000000000000,False
1000000000000,41327,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,37357,False
1000000000000,1000000000000,37004,False
35752,1000000000000,1000000000000,True
1000000000000,1000000000000,40482,False
1000000000000,1000000000000,39296,False
36707,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,45958,False
1000000000000,1000000000000,1000000000000,False
1000000000000,47028,1000000000000,False
39086,1000000000000,1000000000000,True
37261,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,45544,False
1000000000000,45801,1000000000000,False
1000000000000,1000000000000,47890,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
39277,1000000000000,1000000000000,True
1000000000000,48292,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47508,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
42437,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,49196,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,49501,1000000000000,False
1000000000000,1000000000000,48178,False
42835,1000000000000,1000000000000,True
1000000000000,1000000000000,49626,False
49246,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
46453,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
