tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
1000000000000,34533,False
1000000000000,42879,False
1000000000000,41513,False
1000000000000,40525,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
33638,1000000000000,True
1000000000000,43918,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,38682,False
34400,1000000000000,True
36854,1000000000000,True
37497,1000000000000,True
1000000000000,37242,False
35443,1000000000000,True
1000000000000,46105,False
58921,1000000000000,True
1000000000000,1000000000000,False
1000000000000,45485,False
1000000000000,38009,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
40724,1000000000000,True
58603,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
39209,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
43872,1000000000000,True
1000000000000,1000000000000,False
1000000000000,49695,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,49136,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,48715,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
41800,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
42695,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55787,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
51529,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
59183,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
45153,1000000000000,True
1000000000000,52260,False
1000000000000,1000000000000,True
59817,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,50164,False
44491,1000000000000,True
45632,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
49130,1000000000000,True
57124,1000000000000,True
1000000000000,1000000000000,False
47522,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54529,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52736,False
52614,1000000000000,True
1000000000000,1000000000000,False
56771,1000000000000,True
53000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,55126,False
1000000000000,1000000000000,False
1000000000000,51112,False
1000000000000,55473,False
46585,1000000000000,True
1000000000000,1000000000000,False
1000000000000,56887,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,48328,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
47139,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,51503,False
1000000000000,1000000000000,False
48343,1000000000000,True
1000000000000,1000000000000,False
49721,1000000000000,True
1000000000000,1000000000000,False
1000000000000,50825,False
1000000000000,57741,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
50857,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,58931,False
52385,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
50360,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
54275,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,56308,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
57919,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
53627,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
54910,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
57452,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
56233,1000000000000,True
1000000000000,1000000000000,True
