run_id,status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,solver,rica,input_dir,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,dynamic_insertion_n_scenarios,enable_dynamic_pickup_insertion,run_msa_on_request_arrival_if_vehicle_waiting,no_improvement_time_sec,seed,config_applied_fields,config_ignored_fields,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,service_rate
1,ok,2026-06-22T11:04:42,2026-06-22T11:41:15,2192.7347377999977,36.54557896333329,hexaly,False,C:\Users\jaraf\OneDrive\Desktop\2026\ICS2122\ICS2122\data,1,1,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",133,55,188,221.0,302.0,0.7317880794701986,441.4711391291164,13,0.7074468085106383
2,ok,2026-06-22T11:41:15,2026-06-22T12:15:11,2035.9476367000025,33.932460611666706,hexaly,False,C:\Users\jaraf\OneDrive\Desktop\2026\ICS2122\ICS2122\data,1,3,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",134,76,210,228.0,342.0,0.6666666666666666,446.0349983608835,11,0.638095238095238
3,ok,2026-06-22T12:15:11,2026-06-22T12:43:17,1685.9532085999963,28.099220143333273,hexaly,False,C:\Users\jaraf\OneDrive\Desktop\2026\ICS2122\ICS2122\data,1,5,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",119,73,192,206.0,309.0,0.6666666666666666,441.75814227597084,12,0.6197916666666666
4,ok,2026-06-22T12:43:17,2026-06-22T13:14:14,1856.9506663999928,30.94917777333321,hexaly,False,C:\Users\jaraf\OneDrive\Desktop\2026\ICS2122\ICS2122\data,1,7,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",144,82,226,239.0,353.0,0.6770538243626062,426.63477991468784,11,0.6371681415929203
5,ok,2026-06-22T13:14:14,2026-06-22T13:46:42,1947.9535707000177,32.4658928450003,hexaly,False,C:\Users\jaraf\OneDrive\Desktop\2026\ICS2122\ICS2122\data,1,9,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",128,64,192,215.0,316.0,0.680379746835443,448.0194171296481,12,0.6666666666666666
6,ok,2026-06-22T13:46:42,2026-06-22T14:18:45,1922.9619692999986,32.04936615499998,hexaly,False,C:\Users\jaraf\OneDrive\Desktop\2026\ICS2122\ICS2122\data,1,11,20,160,20.0,,,,,,,,5,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]","[""no_improvement_time_sec""]",133,65,198,211.0,306.0,0.6895424836601307,439.67800040916586,13,0.6717171717171717
