status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate
ok,2026-06-19T21:32:27,2026-06-19T22:02:47,1820.8856120000128,30.348093533333547,1,20,20,140,200,process,16,1,False,20000,5,True,42,99,97,196,132.0,314.0,0.42038216560509556,454.3150414965491,7,65,5,5,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,11,220,1782.5928250998259,162.05389319089326,401.0176943000406,0,0,0.5051020408163265
