time,request_id,decision,phi,vehicle_id,position
32427.432797578047,R0_C7,inserted,1.0,0.0,0.0
33948.32194489527,R0_C17,inserted,1.0,0.0,3.0
34274.04989822558,R0_C19,inserted,1.0,0.0,4.0
34398.9745573984,R0_C20,inserted,1.0,0.0,0.0
35027.650033640864,R0_C24,inserted,1.0,2.0,4.0
35531.91580616893,R0_C28,inserted,1.0,1.0,1.0
35662.76575368273,R0_C29,inserted,1.0,2.0,9.0
36235.3060365408,R0_C38,inserted,1.0,0.0,5.0
36437.55515816209,R0_C41,inserted,1.0,1.0,3.0
36532.397198222294,R0_C42,inserted,1.0,0.0,5.0
37096.998610767376,R0_C47,inserted,1.0,0.0,2.0
37468.55979573649,R0_C51,inserted,1.0,1.0,0.0
38985.153879111436,R0_C59,inserted,1.0,1.0,0.0
40040.79822056694,R0_C66,inserted,1.0,1.0,1.0
40099.5203015858,R0_C67,inserted,1.0,0.0,4.0
40277.10030963361,R0_C71,inserted,1.0,1.0,3.0
40396.027940789696,R0_C72,inserted,1.0,0.0,5.0
41296.98481420843,R0_C77,inserted,1.0,0.0,5.0
41488.885153321586,R0_C78,inserted,1.0,0.0,5.0
41647.16284306219,R0_C80,inserted,1.0,1.0,0.0
42359.35972106034,R0_C87,inserted,1.0,0.0,1.0
43031.16820911373,R0_C91,inserted,1.0,1.0,1.0
43439.17300145453,R0_C96,inserted,1.0,1.0,0.0
43562.9576461858,R0_C98,inserted,1.0,0.0,4.0
44204.30890804182,R0_C106,inserted,1.0,0.0,5.0
44225.653516547696,R0_C107,inserted,1.0,1.0,1.0
44336.16423830234,R0_C108,inserted,1.0,2.0,0.0
44553.08396006456,R0_C109,inserted,1.0,0.0,7.0
44686.64849720491,R0_C110,inserted,1.0,1.0,2.0
44738.113378993665,R0_C111,inserted,1.0,0.0,3.0
44772.0487168955,R0_C112,inserted,1.0,2.0,0.0
45554.908448706825,R0_C115,inserted,1.0,0.0,5.0
47355.537044130084,R0_C122,inserted,1.0,1.0,0.0
47482.094905834914,R0_C123,inserted,1.0,0.0,0.0
47508.43241104175,R0_C124,inserted,1.0,1.0,1.0
47660.35708000478,R0_C125,inserted,1.0,1.0,1.0
47673.44673319482,R0_C126,inserted,1.0,1.0,0.0
48802.407159144524,R0_C129,inserted,1.0,1.0,1.0
48890.2055476553,R0_C131,inserted,0.8,0.0,1.0
48915.24429895197,R0_C133,inserted,1.0,1.0,0.0
49342.67821179398,R0_C134,inserted,1.0,1.0,1.0
49369.94777433143,R0_C135,inserted,1.0,0.0,8.0
50105.762092960096,R0_C138,inserted,1.0,0.0,0.0
50155.22724642265,R0_C140,inserted,1.0,1.0,2.0
50284.38456583803,R0_C141,inserted,1.0,1.0,3.0
50493.72599993797,R0_C143,inserted,1.0,1.0,4.0
50865.10537590697,R0_C146,undecided,0.4,,
51032.330238402195,R0_C148,inserted,1.0,0.0,1.0
51464.37690939204,R0_C151,inserted,1.0,0.0,9.0
51798.13853669388,R0_C155,inserted,0.6,2.0,5.0
51972.72943946662,R0_C156,inserted,0.6,2.0,6.0
52401.78018643072,R0_C159,inserted,1.0,1.0,0.0
52559.672981654294,R0_C160,undecided,0.2,,
53511.269523647126,R0_C166,inserted,0.6,1.0,1.0
53766.778953447974,R0_C167,inserted,1.0,2.0,3.0
54543.539182382396,R0_C170,postponed,0.0,,
54846.66820353925,R0_C171,inserted,1.0,1.0,3.0
