time,request_id,decision,phi,vehicle_id,position
33069.321839164884,R40_C10,inserted,1.0,0,2
33110.65826985334,R40_C11,inserted,1.0,2,0
33360.39221646814,R40_C14,inserted,1.0,0,4
33384.59822277647,R40_C15,inserted,1.0,0,2
33454.995726920264,R40_C16,inserted,1.0,0,6
33535.18107090144,R40_C17,inserted,1.0,0,1
34240.19411701584,R40_C24,inserted,1.0,0,8
34586.75818494567,R40_C27,inserted,1.0,0,8
34725.938649442556,R40_C28,inserted,1.0,0,9
35459.25471086309,R40_C34,inserted,1.0,1,5
35461.59276868914,R40_C35,inserted,1.0,0,10
35552.4398298594,R40_C36,inserted,1.0,1,0
36000.736296835086,R40_C40,inserted,1.0,1,1
36078.98411502109,R40_C41,inserted,1.0,1,8
36187.59994613514,R40_C43,inserted,1.0,1,8
36699.29952402922,R40_C49,inserted,1.0,0,6
36824.67484934294,R40_C51,inserted,1.0,1,4
36885.64947472256,R40_C53,inserted,1.0,1,9
36895.67291686034,R40_C54,inserted,1.0,0,9
37736.40398631169,R40_C59,inserted,1.0,2,10
37907.055629276874,R40_C63,inserted,1.0,1,8
38214.746405841775,R40_C68,inserted,1.0,1,7
38260.237315485174,R40_C70,inserted,1.0,1,4
38323.96512654216,R40_C71,inserted,1.0,1,9
38574.96241239932,R40_C72,inserted,1.0,2,8
38741.3903670963,R40_C74,inserted,1.0,1,10
39230.11402899805,R40_C79,inserted,1.0,2,10
39746.60136680386,R40_C84,inserted,1.0,0,4
39982.70495553109,R40_C89,inserted,1.0,2,10
40599.461587155725,R40_C92,inserted,1.0,0,6
41195.440098888495,R40_C96,inserted,1.0,1,8
41409.085202159695,R40_C98,inserted,1.0,2,10
41431.51674120941,R40_C99,inserted,1.0,1,11
41444.878757626786,R40_C100,inserted,1.0,0,6
42512.00699446748,R40_C103,inserted,1.0,1,10
42676.93024707754,R40_C105,inserted,1.0,1,8
42692.82333543294,R40_C106,inserted,1.0,2,9
43314.37813918499,R40_C111,inserted,1.0,0,4
43947.47195912583,R40_C115,inserted,1.0,2,8
43997.30233936323,R40_C116,inserted,1.0,1,7
44376.455097089805,R40_C119,inserted,1.0,2,7
44583.93763982942,R40_C124,inserted,1.0,1,0
44795.41242451014,R40_C126,inserted,1.0,1,8
45698.054203055166,R40_C133,inserted,1.0,2,7
46220.93553080767,R40_C136,inserted,1.0,1,9
46628.20007379319,R40_C137,inserted,1.0,0,3
46742.63495712353,R40_C138,inserted,1.0,0,5
46945.94074162914,R40_C139,inserted,1.0,1,8
47146.1984633405,R40_C141,inserted,1.0,0,0
47357.91989484819,R40_C142,inserted,1.0,0,2
47605.45104326731,R40_C143,inserted,1.0,0,0
47912.59492597624,R40_C146,inserted,1.0,1,4
48770.91345681819,R40_C151,inserted,1.0,1,4
48939.18321609624,R40_C154,inserted,1.0,1,11
49185.495932703496,R40_C155,inserted,1.0,1,3
49186.34919754336,R40_C156,inserted,1.0,0,0
49277.062882388316,R40_C158,inserted,1.0,0,0
50091.12023404916,R40_C162,inserted,1.0,1,7
50158.981726068596,R40_C163,inserted,1.0,1,5
50244.92715995694,R40_C164,inserted,1.0,2,0
51311.981206687335,R40_C168,inserted,1.0,1,1
51528.18632419349,R40_C169,inserted,1.0,0,0
51551.32859766981,R40_C170,inserted,1.0,2,1
52255.02878353596,R40_C175,inserted,1.0,1,9
52468.072440515105,R40_C177,inserted,1.0,2,2
52797.64829376948,R40_C179,inserted,1.0,2,2
53251.88345693435,R40_C186,inserted,1.0,2,0
53759.88741919154,R40_C191,inserted,1.0,2,2
53837.18111597694,R40_C195,inserted,0.8,0,3
53943.51310095233,R40_C196,inserted,1.0,2,1
54630.68076385743,R40_C198,inserted,1.0,0,2
54893.755351654625,R40_C199,inserted,1.0,1,1
