time,request_id,decision,phi,vehicle_id,position
32715.54675955939,R20_C9,inserted,1.0,0.0,6.0
33091.67635467416,R20_C12,inserted,1.0,1.0,0.0
33500.12418484051,R20_C14,inserted,1.0,0.0,2.0
33532.72568548601,R20_C16,inserted,1.0,0.0,3.0
35303.36554357259,R20_C27,inserted,1.0,1.0,0.0
36034.279237887684,R20_C31,inserted,1.0,0.0,1.0
36065.28614167784,R20_C32,inserted,1.0,0.0,8.0
36282.464892409,R20_C36,inserted,1.0,1.0,0.0
37248.26194768756,R20_C41,inserted,1.0,0.0,9.0
37263.45710844172,R20_C42,inserted,1.0,1.0,0.0
37268.608476663496,R20_C43,inserted,1.0,0.0,8.0
37553.32195895522,R20_C45,inserted,1.0,1.0,0.0
37571.13484788678,R20_C46,inserted,1.0,0.0,6.0
38422.569550397,R20_C51,inserted,1.0,1.0,0.0
38837.92340166431,R20_C55,inserted,1.0,0.0,9.0
39064.628476797,R20_C57,inserted,1.0,0.0,8.0
39148.47976050901,R20_C59,inserted,1.0,0.0,10.0
40076.85161093957,R20_C63,inserted,1.0,2.0,6.0
40562.47102166466,R20_C66,inserted,1.0,0.0,3.0
40647.77279303889,R20_C67,inserted,1.0,2.0,1.0
40762.79820853516,R20_C68,inserted,1.0,1.0,0.0
41073.97628596611,R20_C69,inserted,1.0,0.0,3.0
41194.7440520856,R20_C73,inserted,1.0,0.0,2.0
41569.755425597126,R20_C75,inserted,1.0,0.0,2.0
41656.298035996406,R20_C76,inserted,1.0,0.0,12.0
41931.89510906173,R20_C79,inserted,1.0,0.0,1.0
42211.451845006886,R20_C81,inserted,1.0,2.0,4.0
42248.93551144149,R20_C83,inserted,1.0,0.0,14.0
43297.144123802595,R20_C89,inserted,1.0,0.0,8.0
44018.87857438661,R20_C95,inserted,1.0,0.0,10.0
44170.705900323585,R20_C97,inserted,1.0,0.0,16.0
44358.4934158177,R20_C100,inserted,1.0,1.0,6.0
45015.94892922236,R20_C104,inserted,1.0,0.0,17.0
45341.661860593544,R20_C108,inserted,1.0,0.0,12.0
47236.570154646375,R20_C115,inserted,1.0,0.0,4.0
48206.18143321869,R20_C120,inserted,1.0,2.0,13.0
48216.13252371543,R20_C121,inserted,0.6,2.0,13.0
48262.16757547184,R20_C122,inserted,1.0,2.0,8.0
48423.04540453548,R20_C124,inserted,1.0,2.0,2.0
48453.73074582464,R20_C125,inserted,1.0,1.0,3.0
48886.00752100898,R20_C131,inserted,1.0,2.0,12.0
49039.02728802022,R20_C132,inserted,0.8,1.0,1.0
49420.7232796624,R20_C136,inserted,1.0,1.0,2.0
49524.55967330558,R20_C137,inserted,0.8,1.0,4.0
49540.271764776764,R20_C138,inserted,1.0,1.0,3.0
49599.35922881295,R20_C139,postponed,0.0,,
49649.43134718128,R20_C140,postponed,0.0,,
50118.37754511172,R20_C143,inserted,1.0,1.0,5.0
50803.85392716433,R20_C147,inserted,0.6,1.0,2.0
51052.79837794868,R20_C148,postponed,0.0,,
52306.849349695214,R20_C159,inserted,1.0,1.0,6.0
52537.13990797042,R20_C161,inserted,1.0,1.0,0.0
52970.104250732955,R20_C164,postponed,0.0,,
53320.712175804874,R20_C166,postponed,0.0,,
53390.77219590308,R20_C168,postponed,0.0,,
53418.92386297074,R20_C170,postponed,0.0,,
53487.46287700591,R20_C172,inserted,1.0,1.0,4.0
54381.01881449748,R20_C176,postponed,0.0,,
54457.46021531829,R20_C177,postponed,0.0,,
55254.86661732416,R20_C178,postponed,0.0,,
