time,request_id,decision,phi,vehicle_id,position
32666.02738024688,R0_C14,inserted,1.0,2.0,0.0
32799.968976411554,R0_C17,inserted,1.0,1.0,0.0
32999.70117476491,R0_C19,inserted,1.0,2.0,2.0
33185.75627581181,R0_C20,inserted,1.0,0.0,2.0
35151.03484818157,R0_C33,inserted,1.0,2.0,0.0
35172.35521441413,R0_C34,inserted,1.0,0.0,1.0
35450.17300413821,R0_C43,inserted,1.0,0.0,5.0
35671.65143527939,R0_C47,inserted,1.0,2.0,3.0
35730.57088536322,R0_C48,inserted,1.0,2.0,2.0
36306.684136117474,R0_C49,inserted,1.0,1.0,0.0
36655.90409895771,R0_C51,inserted,1.0,0.0,2.0
36767.16208566487,R0_C53,inserted,1.0,1.0,0.0
36796.40527039778,R0_C54,inserted,1.0,0.0,2.0
37472.566230342636,R0_C58,inserted,1.0,0.0,5.0
37829.776901208534,R0_C59,inserted,1.0,2.0,2.0
38680.255147799726,R0_C65,inserted,1.0,2.0,3.0
39005.050238723335,R0_C67,inserted,1.0,2.0,3.0
39707.2085718408,R0_C74,inserted,1.0,0.0,2.0
40027.74700560208,R0_C75,inserted,1.0,2.0,3.0
40070.39595022093,R0_C76,inserted,1.0,0.0,6.0
40157.232787373796,R0_C78,inserted,1.0,2.0,3.0
40199.22057851404,R0_C80,inserted,1.0,0.0,5.0
40540.17218925745,R0_C82,inserted,1.0,0.0,8.0
40576.3242400772,R0_C83,inserted,1.0,0.0,6.0
41864.80500484001,R0_C89,inserted,1.0,0.0,3.0
42155.74698255979,R0_C91,inserted,1.0,2.0,3.0
42294.78895989687,R0_C92,inserted,1.0,2.0,3.0
42440.2498680905,R0_C93,inserted,1.0,2.0,4.0
42457.91641557589,R0_C94,inserted,1.0,2.0,2.0
42826.139220510115,R0_C99,inserted,1.0,1.0,9.0
43786.32818980047,R0_C105,inserted,1.0,2.0,0.0
43898.26430745066,R0_C107,inserted,1.0,2.0,2.0
44118.246678349766,R0_C109,inserted,1.0,1.0,6.0
44153.957408825554,R0_C111,inserted,1.0,2.0,6.0
44188.62213595765,R0_C112,inserted,1.0,2.0,8.0
44443.70697891011,R0_C115,inserted,1.0,0.0,1.0
44621.302061096154,R0_C117,inserted,1.0,2.0,4.0
44734.21037180324,R0_C118,inserted,1.0,2.0,8.0
45258.70693362218,R0_C121,inserted,1.0,0.0,2.0
45838.564390302054,R0_C124,inserted,1.0,0.0,3.0
47105.50663066063,R0_C131,inserted,1.0,1.0,2.0
47750.4292269689,R0_C133,inserted,1.0,1.0,3.0
48183.73633513527,R0_C136,inserted,1.0,1.0,2.0
48199.88745550226,R0_C137,inserted,1.0,2.0,0.0
48429.6461358651,R0_C139,inserted,1.0,2.0,1.0
49058.65726342962,R0_C148,inserted,1.0,1.0,2.0
49232.46106910057,R0_C151,inserted,1.0,1.0,1.0
49352.360574295075,R0_C152,inserted,1.0,2.0,6.0
49442.25094945603,R0_C154,undecided,0.4,,
49597.82037834931,R0_C157,inserted,1.0,0.0,2.0
49891.70321436755,R0_C159,inserted,1.0,1.0,0.0
49980.898003375914,R0_C160,inserted,1.0,1.0,0.0
50140.60595071807,R0_C163,inserted,1.0,0.0,0.0
50448.55092234099,R0_C167,inserted,1.0,1.0,3.0
50770.818141081036,R0_C169,inserted,1.0,0.0,1.0
51077.38771962785,R0_C170,inserted,1.0,1.0,1.0
51375.703754327646,R0_C172,inserted,1.0,2.0,0.0
51869.03163250278,R0_C176,inserted,1.0,1.0,0.0
51921.45946674405,R0_C177,inserted,0.6,1.0,4.0
52875.234003314894,R0_C179,inserted,1.0,0.0,1.0
53265.34193083159,R0_C182,undecided,0.4,,
53526.02084546433,R0_C183,postponed,0.0,,
53705.97792495019,R0_C185,inserted,1.0,1.0,3.0
53789.74785132182,R0_C186,inserted,0.6,0.0,0.0
54578.39289815165,R0_C192,postponed,0.0,,
54819.79485497812,R0_C193,inserted,1.0,1.0,2.0
55014.713968767515,R0_C194,inserted,1.0,0.0,0.0
55023.90514955859,R0_C195,inserted,1.0,1.0,2.0
55102.931070333034,R0_C196,postponed,0.0,,
55128.3735759758,R0_C197,inserted,1.0,0.0,2.0
