status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate
ok,2026-06-19T20:14:26,2026-06-19T20:38:21,1434.2536037000827,23.904226728334713,1,0,20,140,200,process,16,1,False,20000,5,True,42,101,113,214,132.0,339.0,0.3893805309734513,451.50149773183097,5,65,13,5,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,9,180,1390.7532427997794,154.52813808886438,402.015260099899,0,0,0.4719626168224299
