time,request_id,decision,phi,vehicle_id,position
32505.578667739774,R20_C6,inserted,1.0,1.0,0.0
32762.41547162149,R20_C8,inserted,1.0,1.0,1.0
32819.59462172533,R20_C9,inserted,1.0,1.0,2.0
33082.833297913814,R20_C10,inserted,1.0,0.0,1.0
33263.25507469313,R20_C11,inserted,1.0,0.0,1.0
33519.10047290954,R20_C12,inserted,1.0,1.0,1.0
33633.624907819365,R20_C14,inserted,1.0,1.0,0.0
33714.64039295256,R20_C15,inserted,1.0,0.0,0.0
33848.69518950824,R20_C16,inserted,1.0,1.0,0.0
34168.96217178305,R20_C19,inserted,1.0,0.0,0.0
34442.343986697364,R20_C22,inserted,1.0,0.0,5.0
34988.46944444479,R20_C27,inserted,1.0,1.0,0.0
35333.9999340702,R20_C32,inserted,1.0,1.0,5.0
35529.51410856075,R20_C33,inserted,1.0,1.0,0.0
35705.35573139728,R20_C35,inserted,1.0,0.0,4.0
35888.18080069072,R20_C36,inserted,1.0,1.0,0.0
36113.30235363403,R20_C37,inserted,1.0,2.0,7.0
36930.57003236564,R20_C44,inserted,1.0,2.0,0.0
37668.71124858845,R20_C49,inserted,1.0,2.0,9.0
37782.877797649606,R20_C52,inserted,1.0,1.0,0.0
38388.134286715904,R20_C56,inserted,1.0,0.0,0.0
38414.16315964256,R20_C58,inserted,1.0,1.0,0.0
39404.34520725921,R20_C64,inserted,1.0,1.0,5.0
39551.3646704076,R20_C65,inserted,1.0,1.0,6.0
39650.87379515243,R20_C66,inserted,1.0,1.0,7.0
40206.57636395264,R20_C70,inserted,1.0,1.0,8.0
40431.916864725645,R20_C74,inserted,1.0,1.0,9.0
40533.47553640112,R20_C75,inserted,1.0,1.0,8.0
40640.62717364858,R20_C76,inserted,1.0,1.0,1.0
41243.40576612982,R20_C79,inserted,1.0,1.0,4.0
41277.709518907366,R20_C80,inserted,1.0,1.0,0.0
41278.272315569826,R20_C81,inserted,1.0,2.0,5.0
41719.998774860505,R20_C84,inserted,1.0,1.0,0.0
42071.899561751656,R20_C89,inserted,1.0,0.0,0.0
42316.004222329575,R20_C92,inserted,1.0,1.0,11.0
42897.6429630832,R20_C93,inserted,1.0,1.0,7.0
43713.94454080618,R20_C97,inserted,1.0,0.0,0.0
43736.661568576186,R20_C98,inserted,1.0,1.0,1.0
43886.275652219236,R20_C102,inserted,1.0,1.0,8.0
44674.21331134593,R20_C110,inserted,1.0,1.0,5.0
45007.23603907403,R20_C113,inserted,1.0,1.0,3.0
45140.33292521809,R20_C116,inserted,1.0,1.0,10.0
45566.2350278604,R20_C117,inserted,1.0,1.0,1.0
45697.66808409808,R20_C118,undecided,0.4,,
46088.87842757371,R20_C121,inserted,1.0,1.0,9.0
46215.909179153066,R20_C122,inserted,1.0,2.0,8.0
46397.18887658662,R20_C124,inserted,1.0,1.0,9.0
46666.846812617085,R20_C126,inserted,1.0,0.0,9.0
46755.26344719533,R20_C127,postponed,0.0,,
47081.60307322025,R20_C130,inserted,1.0,1.0,8.0
47350.908998596,R20_C133,inserted,0.6,0.0,11.0
47405.23018907592,R20_C134,inserted,1.0,1.0,9.0
47450.16994154121,R20_C135,inserted,0.8,2.0,11.0
48032.87635804015,R20_C139,inserted,1.0,2.0,11.0
48091.10474339632,R20_C140,inserted,1.0,0.0,9.0
48469.02156661045,R20_C142,postponed,0.0,,
48636.652790655615,R20_C143,inserted,1.0,0.0,9.0
48861.81740029418,R20_C146,inserted,1.0,0.0,2.0
49229.50019858874,R20_C148,inserted,1.0,2.0,11.0
49276.080225129284,R20_C149,postponed,0.0,,
49481.10817029145,R20_C151,postponed,0.0,,
49484.812184744274,R20_C152,inserted,1.0,0.0,10.0
49608.193550456905,R20_C153,inserted,1.0,0.0,8.0
50228.12993819161,R20_C157,inserted,0.8,2.0,6.0
50351.58496345721,R20_C158,inserted,1.0,2.0,8.0
50423.821990037846,R20_C159,postponed,0.0,,
50507.39228756353,R20_C160,inserted,1.0,2.0,7.0
50805.86115605207,R20_C162,inserted,0.8,0.0,9.0
51318.58990707876,R20_C168,inserted,1.0,2.0,7.0
51731.386052162794,R20_C172,postponed,0.0,,
52136.095538815556,R20_C174,postponed,0.0,,
52861.19618193036,R20_C180,inserted,0.6,2.0,6.0
52977.14724057197,R20_C183,undecided,0.4,,
53092.31605861076,R20_C184,inserted,1.0,2.0,6.0
53498.24253418282,R20_C188,inserted,1.0,0.0,5.0
53589.05474719491,R20_C190,undecided,0.2,,
53592.5272756206,R20_C191,postponed,0.0,,
53670.180239398156,R20_C192,postponed,0.0,,
54859.78170533051,R20_C202,postponed,0.0,,
