time,request_id,decision,phi,vehicle_id,position
32775.97134788256,R40_C11,inserted,1.0,0.0,5.0
34028.847464066566,R40_C15,inserted,1.0,0.0,3.0
34200.963243471604,R40_C17,inserted,1.0,1.0,0.0
34393.4131583532,R40_C19,inserted,1.0,0.0,3.0
34686.45957259781,R40_C21,inserted,1.0,2.0,0.0
35450.94412541788,R40_C27,inserted,1.0,0.0,0.0
35972.805414272036,R40_C31,inserted,1.0,0.0,2.0
36128.00307185319,R40_C32,inserted,1.0,0.0,6.0
36655.0181932168,R40_C33,inserted,1.0,0.0,7.0
36918.479554349964,R40_C35,inserted,1.0,0.0,5.0
37093.75530399537,R40_C37,inserted,1.0,0.0,8.0
37159.02228354107,R40_C38,inserted,1.0,0.0,2.0
37403.95251136137,R40_C39,inserted,1.0,0.0,2.0
37472.27777304725,R40_C40,inserted,1.0,0.0,9.0
37540.77866440677,R40_C41,inserted,1.0,0.0,10.0
37784.54647143041,R40_C43,inserted,1.0,0.0,10.0
38317.75126846333,R40_C44,inserted,1.0,0.0,11.0
38795.782919402416,R40_C49,inserted,1.0,0.0,0.0
38884.83465178425,R40_C51,inserted,1.0,0.0,12.0
38897.561108172136,R40_C52,inserted,1.0,0.0,10.0
38951.803102203434,R40_C53,inserted,1.0,1.0,4.0
39836.526359889394,R40_C58,inserted,1.0,0.0,11.0
40394.6414413352,R40_C63,inserted,1.0,1.0,5.0
40890.4097964583,R40_C65,inserted,1.0,0.0,8.0
41171.96221630572,R40_C67,inserted,1.0,1.0,3.0
41557.70312462182,R40_C68,inserted,1.0,0.0,8.0
42284.890460688104,R40_C69,inserted,1.0,1.0,4.0
42446.99594849138,R40_C72,inserted,1.0,1.0,0.0
43579.02037047928,R40_C80,inserted,1.0,0.0,2.0
43684.253013906164,R40_C81,inserted,1.0,1.0,3.0
44257.54805704687,R40_C84,inserted,1.0,1.0,4.0
44285.371201096175,R40_C86,inserted,1.0,0.0,0.0
44293.45683974691,R40_C87,inserted,1.0,1.0,2.0
44923.54415243155,R40_C92,inserted,1.0,0.0,11.0
44926.44570619847,R40_C93,inserted,1.0,1.0,0.0
44997.752680018,R40_C94,inserted,1.0,1.0,0.0
45574.361070598345,R40_C97,inserted,1.0,0.0,3.0
45687.65215394699,R40_C101,inserted,1.0,0.0,1.0
45987.20132679683,R40_C106,inserted,1.0,0.0,4.0
46060.196632019295,R40_C108,inserted,1.0,1.0,5.0
46528.68307176955,R40_C112,inserted,1.0,0.0,12.0
47214.46423994282,R40_C117,inserted,0.8,0.0,11.0
47323.335914103474,R40_C118,inserted,1.0,1.0,5.0
48673.54374322032,R40_C125,inserted,1.0,2.0,12.0
48935.73405379601,R40_C126,inserted,1.0,1.0,4.0
49000.54986965723,R40_C127,inserted,1.0,1.0,2.0
49345.4429589075,R40_C130,inserted,1.0,1.0,3.0
49393.00613768913,R40_C131,inserted,0.8,1.0,5.0
49896.388163913594,R40_C134,inserted,1.0,0.0,0.0
50265.44114658018,R40_C137,postponed,0.0,,
50300.88968880351,R40_C138,inserted,1.0,0.0,10.0
50350.74619399551,R40_C140,undecided,0.2,,
51666.45978179278,R40_C144,inserted,1.0,1.0,0.0
51689.41576354273,R40_C145,postponed,0.0,,
51943.406104502006,R40_C147,undecided,0.2,,
51987.86445161777,R40_C148,undecided,0.2,,
52130.88095859432,R40_C150,inserted,1.0,1.0,0.0
52410.37811739347,R40_C153,undecided,0.4,,
53029.76795877642,R40_C156,postponed,0.0,,
53788.09596066937,R40_C159,undecided,0.4,,
54157.97499243132,R40_C162,postponed,0.0,,
54242.81777250731,R40_C163,inserted,1.0,2.0,4.0
54323.80628846774,R40_C164,inserted,0.6,1.0,0.0
54730.09045895149,R40_C165,inserted,1.0,2.0,3.0
54746.382424951415,R40_C166,postponed,0.0,,
54859.53431715474,R40_C167,postponed,0.0,,
