time,request_id,decision,phi,vehicle_id,position
33177.34602308094,R20_C13,inserted,1.0,0.0,2.0
33993.66515921715,R20_C14,inserted,1.0,0.0,4.0
34228.6821663016,R20_C15,inserted,1.0,0.0,0.0
34276.36883186051,R20_C16,inserted,1.0,0.0,2.0
34947.43768498082,R20_C19,inserted,1.0,2.0,0.0
34979.589010109696,R20_C20,inserted,1.0,2.0,6.0
35813.12907796931,R20_C24,inserted,1.0,0.0,5.0
36163.09666234667,R20_C27,inserted,1.0,0.0,4.0
36182.608913653916,R20_C28,inserted,1.0,0.0,6.0
36649.94736980671,R20_C34,inserted,1.0,0.0,1.0
36862.99166149753,R20_C38,inserted,1.0,1.0,2.0
37390.105480843034,R20_C40,inserted,1.0,2.0,2.0
37501.68227422424,R20_C42,inserted,1.0,1.0,2.0
37503.01188823438,R20_C43,inserted,1.0,0.0,7.0
37663.74164327216,R20_C45,inserted,1.0,0.0,2.0
38339.017422701654,R20_C48,inserted,1.0,2.0,2.0
38369.10786297333,R20_C49,inserted,1.0,2.0,2.0
39079.269790683094,R20_C51,inserted,1.0,0.0,3.0
39150.83538700409,R20_C52,inserted,1.0,2.0,0.0
39219.16733122047,R20_C53,inserted,1.0,0.0,6.0
39229.89246408804,R20_C54,inserted,1.0,1.0,6.0
39266.29960006314,R20_C56,inserted,1.0,1.0,8.0
40092.665256995184,R20_C60,inserted,1.0,2.0,0.0
40218.25195986034,R20_C63,inserted,1.0,1.0,7.0
40233.34784353062,R20_C64,inserted,1.0,0.0,4.0
40365.95869731709,R20_C65,inserted,1.0,1.0,9.0
40456.44064649417,R20_C67,inserted,1.0,2.0,8.0
40829.58093701907,R20_C70,inserted,1.0,1.0,10.0
40897.09414305315,R20_C72,inserted,1.0,0.0,4.0
41529.29398285967,R20_C78,inserted,1.0,0.0,3.0
41956.498041548766,R20_C80,inserted,1.0,1.0,7.0
41972.877041046355,R20_C81,inserted,1.0,0.0,4.0
42346.61356162094,R20_C82,inserted,1.0,0.0,7.0
42999.89249585355,R20_C87,inserted,1.0,0.0,8.0
43322.85621953853,R20_C88,inserted,1.0,1.0,4.0
43505.182112785,R20_C89,inserted,1.0,0.0,1.0
44597.59403039974,R20_C94,inserted,1.0,2.0,2.0
45493.0048240077,R20_C104,inserted,1.0,2.0,2.0
46084.494484393785,R20_C107,inserted,1.0,1.0,2.0
46163.8821433798,R20_C108,inserted,1.0,1.0,3.0
46596.0071334838,R20_C111,inserted,1.0,1.0,7.0
46918.29235176087,R20_C115,inserted,1.0,0.0,2.0
46974.38095976485,R20_C116,inserted,1.0,1.0,2.0
47320.62222199133,R20_C118,inserted,1.0,2.0,1.0
47494.1554590772,R20_C122,inserted,1.0,1.0,1.0
47556.32311078199,R20_C123,inserted,1.0,0.0,0.0
47719.61222708987,R20_C124,inserted,1.0,1.0,4.0
47936.027860974755,R20_C128,inserted,1.0,1.0,10.0
48501.63794396444,R20_C132,inserted,1.0,1.0,7.0
48691.482917017885,R20_C134,inserted,1.0,0.0,5.0
49099.70720840214,R20_C137,inserted,1.0,0.0,5.0
49360.411552533056,R20_C140,inserted,1.0,0.0,6.0
50118.29048439322,R20_C146,inserted,1.0,2.0,5.0
50424.3764680856,R20_C149,postponed,0.0,,
50518.67497025778,R20_C150,undecided,0.2,,
50670.08877481652,R20_C152,postponed,0.0,,
51058.1436771728,R20_C156,postponed,0.0,,
51967.29082940405,R20_C162,inserted,1.0,0.0,0.0
52178.38623114278,R20_C167,inserted,1.0,0.0,1.0
52651.241986128865,R20_C170,inserted,1.0,1.0,4.0
52749.46605392284,R20_C171,undecided,0.2,,
52801.626580851305,R20_C172,inserted,1.0,1.0,2.0
52931.76782198581,R20_C173,postponed,0.0,,
53160.961004996134,R20_C177,postponed,0.0,,
53276.08807964583,R20_C178,postponed,0.0,,
53291.06607822153,R20_C179,inserted,1.0,0.0,1.0
53329.06629345887,R20_C180,postponed,0.0,,
53761.18694271294,R20_C184,inserted,1.0,1.0,6.0
54482.59552772242,R20_C188,undecided,0.4,,
55154.24313137992,R20_C189,postponed,0.0,,
55243.15861409704,R20_C190,inserted,1.0,2.0,0.0
