status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate
ok,2026-06-19T19:39:21,2026-06-19T19:46:44,442.41118429997005,7.373519738332834,1,0,20,140,35,process,16,1,False,20000,5,True,42,89,83,172,122.0,284.0,0.4295774647887324,465.90375283721465,7,54,1,2,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,10,200,413.21590960002504,41.3215909600025,71.00336079997942,0,0,0.5174418604651163
