time,request_id,decision,phi,vehicle_id,position
33014.56676603011,R40_C10,inserted,1.0,0.0,1.0
33040.602566236514,R40_C11,inserted,1.0,0.0,1.0
33090.90511676695,R40_C12,inserted,1.0,0.0,0.0
33423.18492724364,R40_C14,inserted,1.0,0.0,5.0
33817.53754999395,R40_C18,inserted,1.0,0.0,7.0
34285.757288742505,R40_C20,inserted,1.0,0.0,6.0
34342.53691426581,R40_C22,inserted,1.0,0.0,8.0
34890.20790501311,R40_C25,inserted,1.0,1.0,1.0
35790.2552518721,R40_C32,inserted,1.0,2.0,0.0
35868.84347976302,R40_C33,inserted,1.0,0.0,7.0
35980.37860066049,R40_C34,inserted,1.0,2.0,1.0
36292.192868939106,R40_C38,inserted,1.0,0.0,8.0
36390.234568540065,R40_C40,inserted,1.0,0.0,6.0
37133.02578962781,R40_C44,inserted,1.0,0.0,0.0
37191.96762387331,R40_C46,inserted,1.0,2.0,0.0
37215.17208135416,R40_C47,inserted,1.0,0.0,9.0
37363.946062941875,R40_C48,inserted,1.0,0.0,5.0
37462.26084366848,R40_C49,inserted,1.0,0.0,12.0
37710.61991119824,R40_C51,inserted,1.0,0.0,10.0
37851.5234573649,R40_C54,inserted,1.0,0.0,6.0
38125.52732939596,R40_C56,inserted,1.0,1.0,9.0
38699.908987431496,R40_C61,inserted,1.0,0.0,3.0
39087.398366761416,R40_C66,inserted,1.0,1.0,3.0
39151.92653441963,R40_C67,inserted,1.0,0.0,11.0
39899.46549885214,R40_C73,inserted,1.0,0.0,6.0
40425.98108980159,R40_C75,inserted,1.0,0.0,13.0
41797.9164662407,R40_C85,inserted,1.0,0.0,11.0
41825.98604668102,R40_C86,inserted,1.0,0.0,1.0
42375.351964598434,R40_C90,inserted,1.0,0.0,4.0
42634.72078211149,R40_C92,inserted,1.0,0.0,9.0
42859.812701739225,R40_C93,inserted,1.0,0.0,7.0
43347.63241322522,R40_C96,inserted,1.0,1.0,4.0
43576.68205069977,R40_C97,inserted,1.0,0.0,6.0
43623.0429470839,R40_C98,inserted,1.0,1.0,3.0
43664.447464633755,R40_C99,inserted,1.0,1.0,6.0
43702.160356651875,R40_C100,inserted,1.0,2.0,2.0
43835.95097643678,R40_C101,inserted,1.0,2.0,3.0
44016.8761142171,R40_C103,inserted,1.0,1.0,6.0
44021.91357331603,R40_C104,inserted,1.0,1.0,7.0
44296.53660346539,R40_C107,inserted,1.0,1.0,7.0
44859.92430447417,R40_C111,inserted,1.0,1.0,4.0
45109.310805935296,R40_C112,inserted,1.0,1.0,7.0
45757.18138911744,R40_C116,inserted,1.0,1.0,7.0
46079.5996001022,R40_C118,inserted,1.0,1.0,1.0
46404.872907904326,R40_C120,inserted,1.0,1.0,4.0
47400.57320968758,R40_C126,inserted,1.0,1.0,0.0
47876.32011840795,R40_C131,inserted,1.0,1.0,1.0
48137.19338071511,R40_C133,inserted,1.0,1.0,9.0
48332.73122540654,R40_C135,inserted,1.0,2.0,2.0
48466.46955651856,R40_C136,inserted,1.0,1.0,0.0
48850.68477593776,R40_C137,inserted,0.6,1.0,0.0
49030.277224537174,R40_C138,inserted,0.8,2.0,1.0
49655.37563014575,R40_C142,inserted,0.6,2.0,0.0
50809.74566398322,R40_C147,postponed,0.0,,
51117.72506488136,R40_C151,inserted,1.0,2.0,1.0
51173.81155343714,R40_C152,undecided,0.4,,
51872.655900274185,R40_C156,undecided,0.4,,
52376.5369271321,R40_C160,postponed,0.0,,
52753.79334681709,R40_C166,postponed,0.0,,
52906.23758835933,R40_C168,inserted,1.0,2.0,1.0
53022.099842857744,R40_C169,postponed,0.0,,
53250.353478713514,R40_C171,inserted,1.0,2.0,0.0
53343.8491350197,R40_C172,postponed,0.0,,
53363.87332077004,R40_C173,postponed,0.0,,
53467.28404610898,R40_C175,postponed,0.0,,
53492.64464483677,R40_C176,inserted,1.0,2.0,1.0
53509.39499057132,R40_C177,postponed,0.0,,
53900.04769755867,R40_C181,inserted,1.0,2.0,2.0
54665.69383282914,R40_C185,postponed,0.0,,
