status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate
ok,2026-06-19T19:31:43,2026-06-19T19:34:41,178.50670760008506,2.9751117933347513,1,0,20,140,15,process,16,1,False,20000,5,True,42,93,105,198,115.0,320.0,0.359375,460.1741195041683,5,65,3,2,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,16,6,120,142.33934939978644,23.723224899964407,31.02507400000468,0,0,0.4696969696969697
