vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
1,46,['R12_C1'],35051.16532320408,42311.680657924204,2.0,26.191503973992152
2,14,['R12_C0'],38396.677856425325,42530.677856425325,2.0,19.931478905115775
0,83,['R12_C2'],35928.99781456051,37804.99781456051,2.0,10.519941183173636
0,2,"['R12_C25', 'R12_C24', 'R12_C20', 'R12_C13', 'R12_C19', 'R12_C17', 'R12_C27']",37804.99781456051,42358.99781456051,13.0,22.847583984375
1,14,"['R12_C7', 'R12_C8', 'R12_C57', 'R12_C62', 'R12_C41', 'R12_C28']",42311.680657924204,46476.680657924204,12.0,21.4045732421875
0,52,['R12_C43'],42358.99781456051,43084.99781456051,2.0,3.78643359375
2,10,"['R12_C72', 'R12_C37', 'R12_C21', 'R12_C39', 'R12_C15', 'R12_C70', 'R12_C22', 'R12_C11', 'R12_C52', 'R12_C48', 'R12_C53']",42783.0,48171.244983776436,16.0,21.049350207958444
0,31,"['R12_C31', 'R12_C84', 'R12_C67', 'R12_C89', 'R12_C47', 'R12_C65', 'R12_C76', 'R12_C60', 'R12_C64', 'R12_C30', 'R12_C80', 'R12_C85', 'R12_C9']",43640.0,50102.0,24.0,28.585107421875
1,80,"['R12_C97', 'R12_C58', 'R12_C74', 'R12_C116', 'R12_C35', 'R12_C59', 'R12_C96', 'R12_C103', 'R12_C40', 'R12_C105', 'R12_C90', 'R12_C78', 'R12_C112', 'R12_C101', 'R12_C86', 'R12_C104', 'R12_C75', 'R12_C69']",46476.680657924204,53844.680657924204,35.0,27.331500093586765
2,183,"['R12_C73', 'R12_C42', 'R12_C145', 'R12_C91', 'R12_C26', 'R12_C136', 'R12_C92', 'R12_C83', 'R12_C129', 'R12_C121', 'R12_C115']",48171.244983776436,53393.244983776436,18.0,22.4782490234375
0,235,"['R12_C119', 'R12_C114', 'R12_C99', 'R12_C122', 'R12_C100', 'R12_C110', 'R12_C113', 'R12_C123', 'R12_C88', 'R12_C79', 'R12_C132', 'R12_C93', 'R12_C4', 'R12_C139', 'R12_C68', 'R12_C111', 'R12_C144', 'R12_C158', 'R12_C134', 'R12_C46', 'R12_C150', 'R12_C137', 'R12_C51', 'R12_C128', 'R12_C156']",50205.0,60916.0,42.0,39.30538006328155
2,83,"['R12_C164', 'R12_C87', 'R12_C192', 'R12_C159', 'R12_C153', 'R12_C188', 'R12_C180', 'R12_C130', 'R12_C165', 'R12_C195', 'R12_C194', 'R12_C175', 'R12_C133', 'R12_C176', 'R12_C187', 'R12_C167', 'R12_C179', 'R12_C182']",54045.0,61192.0,31.0,27.050819335937504
1,49,"['R12_C107', 'R12_C38', 'R12_C173', 'R12_C126', 'R12_C120', 'R12_C166', 'R12_C186', 'R12_C189', 'R12_C157', 'R12_C141', 'R12_C171', 'R12_C163', 'R12_C181', 'R12_C82', 'R12_C190']",53844.680657924204,60970.680657924204,25.0,30.683425537109372
