tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,tiempos_c6,indicador
1000000000000,1000000000000,1000000000000,51880,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54846,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54370,False
46241,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
57800,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,45913,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,48869,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55502,False
1000000000000,1000000000000,1000000000000,1000000000000,54442,1000000000000,1000000000000,False
1000000000000,47378,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
58670,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55908,False
1000000000000,51546,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,59277,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,53930,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51263,1000000000000,1000000000000,1000000000000,False
1000000000000,46315,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,52289,1000000000000,1000000000000,1000000000000,False
1000000000000,46870,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
48817,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56339,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,55382,1000000000000,1000000000000,False
1000000000000,57715,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
58890,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55073,1000000000000,1000000000000,False
1000000000000,48156,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53768,False
