tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
35194,1000000000000,True
36971,1000000000000,True
34028,1000000000000,True
1000000000000,35385,False
33253,1000000000000,True
1000000000000,37917,False
1000000000000,1000000000000,True
1000000000000,40578,False
1000000000000,43228,False
34712,1000000000000,True
1000000000000,43779,False
37285,1000000000000,True
1000000000000,38251,False
1000000000000,41688,False
1000000000000,44233,False
36471,1000000000000,True
1000000000000,1000000000000,False
1000000000000,39180,False
1000000000000,38564,False
1000000000000,1000000000000,False
1000000000000,40202,False
1000000000000,46857,False
48660,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,45882,False
37872,1000000000000,True
39912,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
38521,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,46517,False
50628,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
41813,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
40902,1000000000000,True
41263,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,46278,False
1000000000000,1000000000000,False
42513,1000000000000,True
49891,1000000000000,True
1000000000000,50737,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
42258,1000000000000,True
46196,1000000000000,True
1000000000000,1000000000000,False
1000000000000,51986,False
45997,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,47443,False
41485,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,47868,False
1000000000000,1000000000000,False
1000000000000,51745,False
1000000000000,51463,False
1000000000000,1000000000000,True
51354,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55097,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,48412,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
43030,1000000000000,True
43678,1000000000000,True
1000000000000,1000000000000,False
43397,1000000000000,True
1000000000000,48729,False
57174,1000000000000,True
1000000000000,53201,False
1000000000000,1000000000000,False
1000000000000,52965,False
1000000000000,47222,False
47932,1000000000000,True
1000000000000,48145,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
44375,1000000000000,True
1000000000000,52596,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
52468,1000000000000,True
1000000000000,51069,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45559,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45026,1000000000000,True
1000000000000,1000000000000,False
54844,1000000000000,True
1000000000000,1000000000000,True
55915,1000000000000,True
1000000000000,1000000000000,False
47169,1000000000000,True
53734,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
52888,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,55432,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,53501,False
1000000000000,1000000000000,False
49126,1000000000000,True
1000000000000,1000000000000,False
56651,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54857,False
55686,1000000000000,True
1000000000000,57147,False
1000000000000,57545,False
1000000000000,1000000000000,False
48331,1000000000000,True
1000000000000,1000000000000,False
49325,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
59239,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,56069,False
1000000000000,1000000000000,False
1000000000000,52223,False
1000000000000,1000000000000,False
53452,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
50206,1000000000000,True
1000000000000,58378,False
49560,1000000000000,True
1000000000000,59330,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
51783,1000000000000,True
1000000000000,56566,False
1000000000000,1000000000000,False
57699,1000000000000,True
1000000000000,1000000000000,False
58503,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
59033,1000000000000,True
1000000000000,55740,False
1000000000000,1000000000000,False
1000000000000,57818,False
1000000000000,1000000000000,False
56350,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
54279,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
55430,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
60247,1000000000000,True
1000000000000,1000000000000,False
59652,1000000000000,True
58103,1000000000000,True
