tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,tiempos_c6,indicador
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,33813,1000000000000,1000000000000,1000000000000,False
38652,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,36531,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,37548,1000000000000,1000000000000,1000000000000,False
33322,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,39422,1000000000000,1000000000000,1000000000000,False
34793,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,36071,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,35570,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,41599,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,36501,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,41282,1000000000000,1000000000000,False
36327,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
38034,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,40298,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,38113,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,38838,1000000000000,1000000000000,False
39272,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
43705,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,39475,1000000000000,1000000000000,False
40325,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,42262,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,40449,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,41381,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,39994,1000000000000,1000000000000,False
37610,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,48301,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46756,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,45695,1000000000000,1000000000000,False
1000000000000,39463,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
55263,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
45165,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
45630,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
40967,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,44595,1000000000000,1000000000000,1000000000000,False
1000000000000,40083,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,43750,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,49330,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,47556,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,45186,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,42942,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,42056,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48092,1000000000000,1000000000000,False
1000000000000,44312,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,42239,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46838,1000000000000,1000000000000,1000000000000,False
41709,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
42756,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,45568,1000000000000,1000000000000,1000000000000,False
44044,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
44509,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,44374,1000000000000,1000000000000,False
42440,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,41325,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51909,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,47245,1000000000000,False
49910,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,46497,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46168,1000000000000,1000000000000,False
48686,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,52313,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45120,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,43908,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,47795,1000000000000,False
1000000000000,1000000000000,1000000000000,52703,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45566,1000000000000,False
1000000000000,1000000000000,1000000000000,52955,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,47534,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,47165,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,44184,False
1000000000000,1000000000000,1000000000000,1000000000000,49654,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45915,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50731,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49980,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50362,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45951,False
49273,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,46914,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51286,1000000000000,False
1000000000000,1000000000000,1000000000000,53860,1000000000000,1000000000000,1000000000000,False
46173,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
47007,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,46298,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,53406,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54299,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49735,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50337,False
1000000000000,1000000000000,1000000000000,1000000000000,50925,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54432,1000000000000,False
1000000000000,1000000000000,1000000000000,55212,1000000000000,1000000000000,1000000000000,False
